MLS #,Status,Address,City,Zip,Closing Date,Subdivision,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property Type,List Price,Sold Price,Days On Market,HOA Y/N,Garage,Acres,Sold Price/List Price
2149447,CLOSED,2231 Chattering Lory Lane,Apex,27502,4/23/2018,Peak 502 at Beaver Creek,"2,046",2017,4,3,1,Attached,"$302,990.00","$295,000.00",0,Yes,2,0-.25 Acres,0.97
2255377,CLOSED,1113 Finch Court,Apex,27502,12/31/2019,Peak 502 at Beaver Creek,"2,109",2019,4,3,1,Attached,"$298,990.00","$295,000.00",0,Yes,2,0-.25 Acres,0.99
2216559,CLOSED,1114 Boxcar Way,Apex,27502,11/26/2018,The Villages of Apex,"2,113",2015,3,2,1,Attached,"$299,900.00","$295,000.00",19,Yes,2,0-.25 Acres,0.98
2327294,CLOSED,927 Ambergate Station,Apex,27502,8/13/2020,The Villages of Apex,"1,856",2013,3,3,1,Attached,"$295,000.00","$295,000.00",6,Yes,0,0-.25 Acres,1.00
2325147,CLOSED,2847 Dallas Valley Lane,Apex,27502,8/25/2020,Townes at Friendship Station,"1,812",2020,3,2,1,Attached,"$299,000.00","$295,000.00",0,Yes,2,0-.25 Acres,0.99
2172192,CLOSED,856 Salem Pointe Place,Apex,27523,8/13/2018,Salem Pointe,"1,780",2018,3,2,1,Attached,"$295,055.00","$295,055.00",0,Yes,1,0-.25 Acres,1.00
2327053,CLOSED,1137 Chestnut Bluff Run,Apex,27502,9/8/2020,Deer Creek,"1,736",2020,3,2,1,Attached,"$295,090.00","$295,090.00",0,Yes,2,0-.25 Acres,1.00
2146445,CLOSED,4004 Reedybrook Crossing,Apex,27523,7/20/2018,540 Townes,"2,158",2018,3,3,1,Attached,"$299,900.00","$295,500.00",0,,2,0-.25 Acres,0.99
2297791,CLOSED,2256 Red Knot Lane,Apex,27502,7/24/2020,Peak 502 at Beaver Creek,"2,094",2020,4,3,1,Attached,"$294,990.00","$295,570.00",0,Yes,2,0-.25 Acres,1.00
2205487,CLOSED,1019 Brownsmith Drive,Apex,27502,11/30/2018,Hempstead at Beaver Creek,"1,985",2018,3,2,1,Attached,"$295,000.00","$295,675.00",0,Yes,2,0-.25 Acres,1.00
2123860,CLOSED,715 Sawcut Lane,Apex,27502,1/19/2018,Old Mill Village,"1,788",2017,3,2,1,Attached,"$298,770.00","$295,910.00",0,,2,0-.25 Acres,0.99
2130821,CLOSED,1444 Salem Creek Drive,Apex,27502,3/2/2018,Salem Creek Townhomes,"2,311",2017,4,3,1,Attached,"$295,960.00","$295,960.00",0,Yes,1,0-.25 Acres,1.00
2122122,CLOSED,1048 Brownsmith Drive,Apex,27502,5/17/2018,Hempstead at Beaver Creek,"2,084",2017,3,2,1,Attached,"$295,985.00","$295,985.00",0,Yes,2,0-.25 Acres,1.00
2320401,CLOSED,328 Old Mill Village Drive,Apex,27502,7/7/2020,Old Mill Village,"1,811",2007,3,2,1,Attached,"$294,900.00","$296,000.00",18,Yes,2,0-.25 Acres,1.00
2230988,CLOSED,1026 Diamond Dove Lane,Apex,27502,3/7/2019,Peak 502 at Beaver Creek,"2,145",2017,4,3,1,Attached,"$299,900.00","$296,000.00",26,Yes,2,0-.25 Acres,0.99
2251846,CLOSED,804 Richmont Grove Lane,Apex,27523,7/24/2019,Townes at North Salem,"1,984",2018,4,3,1,Attached,"$302,400.00","$296,000.00",0,Yes,2,0-.25 Acres,0.98
2207749,CLOSED,932 Dalton Ridge Place,Apex,27523,3/12/2019,Townes at North Salem,"1,984",2018,3,3,1,Attached,"$299,000.00","$296,300.00",0,Yes,2,0-.25 Acres,0.99
2280396,CLOSED,1106 Platform Drive,Apex,27502,6/2/2020,The Villages of Apex,"1,985",2020,3,2,1,Attached,"$296,360.00","$296,360.00",0,Yes,1,0-.25 Acres,1.00
2294573,CLOSED,1016 Larabee Lane,Apex,27523,2/21/2020,Townes at North Salem,"1,984",2019,4,3,1,Attached,"$296,500.00","$296,500.00",0,Yes,2,0-.25 Acres,1.00
2168944,CLOSED,631 Olde Salem Way,Apex,27523,11/30/2018,Salem Pointe,"1,851",2018,3,2,1,Attached,"$309,990.00","$296,600.00",0,Yes,2,0-.25 Acres,0.96
2292240,CLOSED,1018 Larabee Lane,Apex,27523,2/14/2020,Townes at North Salem,"1,984",2019,3,3,1,Attached,"$296,900.00","$296,900.00",0,Yes,2,0-.25 Acres,1.00
2132998,CLOSED,5004 Reedybrook Crossing,Apex,27523,6/28/2018,540 Townes,"2,158",2018,3,3,1,Attached,"$299,900.00","$296,900.00",0,,2,0-.25 Acres,0.99
2325368,CLOSED,1012 Lathrop Lane,Apex,27523,9/3/2020,Townes at North Salem,"1,984",2020,4,3,1,Attached,"$299,990.00","$297,000.00",0,Yes,2,0-.25 Acres,0.99
2216575,CLOSED,1046 Brownsmith Drive,Apex,27502,5/13/2019,Hempstead at Beaver Creek,"2,121",2018,4,3,1,Attached,"$299,500.00","$297,000.00",0,Yes,2,0-.25 Acres,0.99
2205230,CLOSED,2259 Chattering Lory Lane,Apex,27502,9/19/2018,Peak 502 at Beaver Creek,"2,046",2018,4,3,1,Attached,"$302,990.00","$297,000.00",0,Yes,2,0-.25 Acres,0.98
2297794,CLOSED,2254 Red Knot Lane,Apex,27502,7/31/2020,Peak 502 at Beaver Creek,"2,094",2020,4,3,1,Attached,"$299,990.00","$297,000.00",0,Yes,2,0-.25 Acres,0.99
2220396,CLOSED,103 Haybarn Court,Apex,27502-6231,11/28/2018,Seagroves Farm,"2,094",2007,3,2,1,Attached,"$305,000.00","$297,500.00",9,Yes,2,0-.25 Acres,0.98
2280719,CLOSED,1122 Doe Blossom Lane,Apex,27502,12/30/2019,Deer Creek,"2,165",2019,3,2,1,Attached,"$299,900.00","$297,650.00",0,Yes,2,0-.25 Acres,0.99
2277241,CLOSED,1108 Platform Drive,Apex,27502,5/22/2020,The Villages of Apex,"1,985",2020,3,2,1,Attached,"$300,000.00","$297,650.00",0,Yes,2,0-.25 Acres,0.99
2324346,CLOSED,1150 Chestnut Bluff Run,Apex,27502,7/17/2020,Deer Creek,"1,736",2020,3,2,1,Attached,"$297,940.00","$297,940.00",0,Yes,2,0-.25 Acres,1.00
2228694,CLOSED,554 Metro Station,Apex,27502,6/28/2019,The Villages of Apex,"1,742",2018,3,2,1,Attached,"$302,900.00","$298,000.00",0,Yes,2,0-.25 Acres,0.98
2128766,CLOSED,713 Sawcut Lane,Apex,27502,3/22/2018,Old Mill Village,"1,789",2017,3,2,1,Attached,"$306,322.00","$298,000.00",0,,2,0-.25 Acres,0.97
2180026,CLOSED,2306 Apex Peakway,Apex,27502,9/4/2018,Old Mill Village,"2,066",2018,3,2,1,Attached,"$298,000.00","$298,000.00",0,Yes,2,0-.25 Acres,1.00
2268490,CLOSED,2890 Dallas Valley Lane,Apex,27502,8/12/2020,Townes at Friendship Station,"1,802",2019,3,2,1,Attached,"$300,000.00","$298,000.00",0,Yes,2,0-.25 Acres,0.99
2262627,CLOSED,320 Great Northern Station,Apex,27502,12/4/2019,The Villages of Apex,"2,291",2018,3,3,1,Attached,"$306,900.00","$298,000.00",128,Yes,2,0-.25 Acres,0.97
2177513,CLOSED,1181 Little Gem Lane,Apex,27523,11/29/2018,Sweetwater,"2,246",2018,3,2,1,Attached,"$299,990.00","$298,000.00",0,Yes,1,0-.25 Acres,0.99
2261678,CLOSED,1069 Branch Line Lane,Apex,27502,11/8/2019,The Villages of Apex,"1,701",2019,3,2,1,Attached,"$298,075.00","$298,075.00",0,,2,0-.25 Acres,1.00
2149437,CLOSED,2229 Chattering Lory Lane,Apex,27502,4/13/2018,Peak 502 at Beaver Creek,"2,046",2017,4,3,1,Attached,"$297,184.00","$298,334.00",0,Yes,2,0-.25 Acres,1.00
2261695,CLOSED,1167 Platform Drive,Apex,27501,11/21/2019,The Villages of Apex,"1,985",2019,3,2,1,Attached,"$297,000.00","$298,385.00",0,,2,0-.25 Acres,1.00
2149967,CLOSED,553 Grand Central Station,Apex,27502,4/23/2018,The Villages of Apex,"2,350",2017,3,3,1,Attached,"$298,400.00","$298,400.00",0,Yes,2,0-.25 Acres,1.00
2310437,CLOSED,1090 Ambergate Station,Apex,27502,5/18/2020,The Villages of Apex,"1,701",2019,3,2,2,Attached,"$300,000.00","$298,400.00",11,Yes,2,0-.25 Acres,0.99
2239558,CLOSED,2000 Old Chapman Drive,Apex,27502,11/27/2019,Hempstead at Beaver Creek,"1,765",2019,3,2,1,Attached,"$299,000.00","$298,520.00",0,Yes,2,0-.25 Acres,1.00
2130911,CLOSED,1472 Salem Creek Drive,Apex,27502,3/29/2018,Salem Creek Townhomes,"2,033",2017,4,3,1,Attached,"$297,755.00","$298,555.00",0,Yes,1,0-.25 Acres,1.00
2300155,CLOSED,817 Richmont Grove Lane,Apex,27523,4/29/2020,Townes at North Salem,"1,984",2020,4,3,1,Attached,"$298,680.00","$298,680.00",0,Yes,2,0-.25 Acres,1.00
2296455,CLOSED,827 Richmont Grove Lane,Apex,27523,4/30/2020,Townes at North Salem,"1,984",2020,3,3,1,Attached,"$308,760.00","$298,680.00",0,Yes,2,0-.25 Acres,0.97
2160891,CLOSED,845 Salem Pointe Place,Apex,27523,7/26/2018,Salem Pointe,"2,197",2018,3,2,1,Attached,"$298,738.00","$298,738.00",0,,1,0-.25 Acres,1.00
2254325,CLOSED,2953 Sunflower Road,Apex,27502,9/20/2019,Smith Farm,"2,145",2019,4,3,1,Attached,"$298,865.00","$298,865.00",0,Yes,2,0-.25 Acres,1.00
2193607,CLOSED,328 Great Northern Station,Apex,27502,11/19/2018,The Villages of Apex,"2,350",2018,3,3,1,Attached,"$298,900.00","$298,900.00",0,Yes,2,0-.25 Acres,1.00
2231651,CLOSED,2012 Old Chapman Drive,Apex,27502,9/23/2019,Hempstead at Beaver Creek,"2,084",2019,4,3,1,Attached,"$297,455.00","$298,985.00",0,Yes,2,0-.25 Acres,1.01
2240308,CLOSED,2226 Red Knot Lane,Apex,27502,2/14/2020,Peak 502 at Beaver Creek,"2,094",2019,4,3,1,Attached,"$298,990.00","$298,990.00",0,Yes,2,0-.25 Acres,1.00
2298195,CLOSED,516 Old Mill Village Drive,Apex,27502,3/3/2020,The Villages of Apex,"2,066",2016,3,2,1,Attached,"$303,900.00","$299,000.00",11,Yes,2,0-.25 Acres,0.98
2316244,CLOSED,2043 White Pond Court,Apex,27523-6273,5/28/2020,Walden Townes,"1,858",2002,3,2,1,Attached,"$299,000.00","$299,000.00",1,Yes,1,0-.25 Acres,1.00
2235807,CLOSED,342 Great Northern Station,Apex,27502,8/29/2019,The Villages of Apex,"2,225",2019,4,3,1,Attached,"$304,900.00","$299,000.00",0,Yes,2,0-.25 Acres,0.98
2180699,CLOSED,400 N Tunstall Avenue,Apex,27502,6/11/2018,Old Mill Village,"2,405",2015,4,3,1,Attached,"$299,000.00","$299,000.00",5,Yes,2,0-.25 Acres,1.00
2296621,CLOSED,3147 Retama Run,Apex,27562,4/24/2020,Woodbury,"1,818",2020,3,2,1,Attached,"$298,915.00","$299,315.00",0,Yes,2,0-.25 Acres,1.00
2303030,CLOSED,2257 Red Knot Lane,Apex,27502,9/29/2020,Peak 502 at Beaver Creek,"2,094",2020,4,3,1,Attached,"$311,335.00","$299,540.00",0,Yes,2,0-.25 Acres,0.96
2180777,CLOSED,2537 Sunnybranch Lane,Apex,27523,6/15/2018,The Preserve at White Oak Creek,"1,856",2018,3,2,1,Attached,"$299,696.00","$299,696.00",0,Yes,1,0-.25 Acres,1.00
2189035,CLOSED,1185 Little Gem Lane,Apex,27523,11/27/2018,Sweetwater,"1,780",2018,3,2,1,Attached,"$299,990.00","$299,855.00",0,Yes,1,0-.25 Acres,1.00
2312288,CLOSED,1603 Brussels Drive,Apex,27502,7/15/2020,South Walk,"1,938",2020,3,2,1,Attached,"$299,900.00","$299,900.00",0,Yes,2,0-.25 Acres,1.00
2209058,CLOSED,996 Tender Drive,Apex,27502,12/5/2018,The Villages of Apex,"2,108",2014,4,3,1,Attached,"$299,900.00","$299,900.00",84,Yes,1,0-.25 Acres,1.00
2293028,CLOSED,2058 White Pond Court,Apex,27523,3/18/2020,Walden Townes,"1,897",2002,3,2,1,Attached,"$299,990.00","$299,900.00",24,Yes,1,0-.25 Acres,1.00
2221481,CLOSED,2672 Impulsion Drive,Apex,27562,5/3/2019,Woodbury,"1,979",2019,3,2,1,Attached,"$299,900.00","$299,900.00",0,Yes,2,0-.25 Acres,1.00
2299109,CLOSED,615 Grand Central Station,Apex,27502,3/9/2020,The Villages of Apex,"2,225",2019,4,3,1,Attached,"$299,900.00","$299,900.00",0,Yes,2,0-.25 Acres,1.00
2176177,CLOSED,561 Chessie Station,Apex,27502,7/3/2018,The Villages of Apex,"1,742",2018,3,2,1,Attached,"$299,900.00","$299,900.00",0,Yes,2,0-.25 Acres,1.00
2236293,CLOSED,564 Metro Station,Apex,27502,7/26/2019,The Villages of Apex,"1,742",2019,3,2,1,Attached,"$299,900.00","$299,900.00",0,Yes,2,0-.25 Acres,1.00
2207750,CLOSED,928 Dalton Ridge Place,Apex,27523,3/12/2019,Townes at North Salem,"1,984",2018,4,3,1,Attached,"$304,230.00","$299,900.00",0,Yes,2,0-.25 Acres,0.99
2297620,CLOSED,1110 Platform Drive,Apex,27502,5/27/2020,The Villages of Apex,"1,985",2020,3,2,1,Attached,"$299,990.00","$299,990.00",0,Yes,2,0-.25 Acres,1.00
2274691,CLOSED,2238 Red Knot Lane,Apex,27502,1/16/2020,Peak 502 at Beaver Creek,"2,109",2019,4,3,1,Attached,"$301,990.00","$299,990.00",0,,2,0-.25 Acres,0.99
2165568,CLOSED,2225 Chattering Lory Lane,Apex,27502,6/1/2018,Peak 502 at Beaver Creek,"2,046",2018,4,3,1,Attached,"$299,990.00","$299,990.00",0,Yes,2,0-.25 Acres,1.00
2184885,CLOSED,2217 Chattering Lory Lane,Apex,27502,6/28/2018,Peak 502 at Beaver Creek,"2,046",2018,4,3,1,Attached,"$299,990.00","$299,990.00",0,Yes,2,0-.25 Acres,1.00
2319855,CLOSED,2258 Red Knot Lane,Apex,27502,7/29/2020,Peak 502 at Beaver Creek,"2,109",2020,3,2,2,Attached,"$299,900.00","$299,990.00",0,Yes,2,0-.25 Acres,1.00
2229470,CLOSED,2916 Great Lawn Road,Apex,27502,12/29/2018,Smith Farm,"2,145",2018,3,3,1,Attached,"$299,990.00","$299,990.00",0,Yes,2,0-.25 Acres,1.00
2199981,CLOSED,2916 Great Lawn Road,Apex,27502,11/30/2018,Smith Farm,"2,117",2018,3,3,1,Attached,"$299,990.00","$299,990.00",0,Yes,2,0-.25 Acres,1.00
2212920,CLOSED,1197 Little Gem Lane,Apex,27523,6/12/2019,Sweetwater,"1,785",2019,3,2,1,Attached,"$299,990.00","$299,990.00",0,Yes,1,0-.25 Acres,1.00
2195392,CLOSED,2840 Lanasa Lane,Apex,27523,12/27/2018,Sweetwater,"1,785",2018,3,2,1,Attached,"$299,990.00","$299,990.00",0,Yes,1,0-.25 Acres,1.00
2211286,CLOSED,1103 Tender Drive,Apex,27502,11/28/2018,The Villages of Apex,"1,936",2018,3,2,2,Attached,"$299,990.00","$299,999.00",0,Yes,2,0-.25 Acres,1.00
2266028,CLOSED,2704 Masonboro Ferry Drive,Apex,27502,12/17/2019,Parkside at Bella Casa,"2,656",2016,4,3,1,Attached,"$311,000.00","$300,000.00",134,Yes,2,0-.25 Acres,0.96
2268498,CLOSED,2880 Dallas Valley Lane,Apex,27502,8/21/2020,Townes at Friendship Station,"1,802",2019,3,2,1,Attached,"$300,000.00","$300,000.00",0,Yes,2,0-.25 Acres,1.00
2311275,CLOSED,2009 White Pond Court,Apex,27523,5/6/2020,Walden Townes,"1,859",2001,3,2,1,Attached,"$300,000.00","$300,000.00",5,Yes,1,0-.25 Acres,1.00
2223004,CLOSED,2218 Red Knot Lane,Apex,27502,7/31/2019,Peak 502 at Beaver Creek,"2,031",2019,4,3,1,Attached,"$308,490.00","$300,000.00",0,Yes,2,0-.25 Acres,0.97
2290893,CLOSED,815 Tunisian Drive,Apex,27523,12/27/2019,540 Townes,"2,374",2017,3,3,1,Attached,"$309,900.00","$300,000.00",6,Yes,2,0-.25 Acres,0.97
2254416,CLOSED,2957 Sunflower Road,Apex,27502,9/20/2019,Smith Farm,"2,145",2019,4,3,1,Attached,"$300,785.00","$300,000.00",0,Yes,2,0-.25 Acres,1.00
2189823,CLOSED,2838 Lanasa Lane,Apex,27523,3/8/2019,Sweetwater,"1,697",2019,3,2,1,Attached,"$300,000.00","$300,000.00",0,Yes,1,0-.25 Acres,1.00
2210753,CLOSED,2914 Great Lawn Road,Apex,27502,1/24/2019,Smith Farm,"2,361",2018,4,3,1,Attached,"$305,000.00","$300,000.00",0,Yes,2,0-.25 Acres,0.98
2194937,CLOSED,1128 Boxcar Way,Apex,27502,8/9/2018,The Villages of Apex,"2,380",2016,3,3,1,Attached,"$300,000.00","$300,000.00",29,Yes,2,0-.25 Acres,1.00
2238836,CLOSED,2302 Apex Peakway,Apex,27502,5/9/2019,Old Mill Village,"1,781",2018,3,2,1,Attached,"$300,000.00","$300,000.00",0,Yes,2,0-.25 Acres,1.00
2180004,CLOSED,2316 Apex Peakway,Apex,27502,12/12/2018,Old Mill Village,"1,773",2017,3,2,1,Attached,"$312,000.00","$300,000.00",0,Yes,2,0-.25 Acres,0.96
2157106,CLOSED,721 Sawcut Lane,Apex,27502,10/12/2018,Old Mill Village,"1,781",2017,3,2,1,Attached,"$308,000.00","$300,000.00",0,Yes,2,0-.25 Acres,0.97
2166449,CLOSED,2312 Apex Peakway,Apex,27502,9/24/2018,Old Mill Village,"2,066",2017,4,3,1,Attached,"$302,000.00","$300,000.00",0,Yes,2,0-.25 Acres,0.99
2229248,CLOSED,1126 Boxcar Way,Apex,27502,3/18/2019,The Villages of Apex,"2,425",2016,3,3,1,Attached,"$303,500.00","$300,000.00",41,Yes,2,0-.25 Acres,0.99
2301241,CLOSED,819 Richmont Grove Lane,Apex,27523,4/27/2020,Townes at North Salem,"1,984",2020,3,3,1,Attached,"$306,860.00","$300,000.00",0,Yes,2,0-.25 Acres,0.98
2208118,CLOSED,578 Chessie Station,Apex,27502,12/3/2018,The Villages of Apex,"2,388",2018,3,2,1,Attached,"$314,900.00","$300,000.00",0,Yes,2,0-.25 Acres,0.95
2248288,CLOSED,3227 Retama Run,Apex,27562,7/31/2019,Woodbury,"1,861",2019,3,2,1,Attached,"$302,900.00","$300,000.00",0,Yes,2,0-.25 Acres,0.99
2327389,CLOSED,609 Old Mill Village Drive,Apex,27502,8/10/2020,The Villages of Apex,"2,050",2013,4,3,1,Attached,"$300,000.00","$300,000.00",2,Yes,2,0-.25 Acres,1.00
2178063,CLOSED,2802 Lanasa Lane,Apex,27523,10/31/2018,Sweetwater,"1,785",2018,3,2,1,Attached,"$300,480.00","$300,460.00",0,Yes,1,0-.25 Acres,1.00
2289950,CLOSED,2316 Apex Peakway,Apex,27502,12/30/2019,Old Mill Village,"1,948",2018,3,2,1,Attached,"$299,900.00","$300,500.00",2,Yes,2,0-.25 Acres,1.00
2130816,CLOSED,1446 Salem Creek Drive,Apex,27502,2/16/2018,Salem Creek Townhomes,"2,300",2017,4,3,1,Attached,"$300,500.00","$300,500.00",0,Yes,1,0-.25 Acres,1.00
2188902,CLOSED,2039 Whitesmith Drive,Apex,27502,1/25/2019,Hempstead at Beaver Creek,"2,084",2018,3,2,1,Attached,"$299,970.00","$300,565.00",0,Yes,1,0-.25 Acres,1.00
2298130,CLOSED,1419 Herb Garden Way,Apex,27502,5/5/2020,Smith Farm,"2,145",2020,4,3,1,Attached,"$300,620.00","$300,620.00",0,Yes,2,0-.25 Acres,1.00
2159546,CLOSED,1145 Little Gem Lane,Apex,27523,5/16/2018,Sweetwater,"2,197",2017,3,3,1,Attached,"$303,265.00","$300,890.00",0,Yes,1,0-.25 Acres,0.99
2337169,CLOSED,541 Old Mill Village Drive,Apex,27502,9/30/2020,The Villages of Apex,"1,956",2014,3,2,1,Attached,"$298,900.00","$301,000.00",2,Yes,2,0-.25 Acres,1.01
2289905,CLOSED,3162 Retama Run,Apex,27562,2/18/2020,Woodbury,"1,861",2020,2,2,1,Attached,"$300,605.00","$301,155.00",0,Yes,2,0-.25 Acres,1.00
2214290,CLOSED,1088 Ambergate Station,Apex,27502,4/23/2019,The Villages of Apex,"1,701",2019,3,2,1,Attached,"$296,650.00","$301,410.00",0,Yes,2,0-.25 Acres,1.02
2310726,CLOSED,562 Grand Central Station,Apex,27502,6/5/2020,The Villages of Apex,"2,400",2018,3,3,1,Attached,"$304,900.00","$301,500.00",18,Yes,2,0-.25 Acres,0.99
2187684,CLOSED,512 N Tunstall Avenue,Apex,27502,7/12/2018,Old Mill Village,"2,417",2015,4,3,1,Attached,"$302,900.00","$301,500.00",24,Yes,2,0-.25 Acres,1.00
2124235,CLOSED,719 Sawcut Lane,Apex,27502,2/26/2018,Old Mill Village,"2,066",2017,3,2,1,Attached,"$314,812.00","$301,660.00",0,,2,0-.25 Acres,0.96
2324367,CLOSED,1133 Chestnut Bluff Run,Apex,27502,8/20/2020,Deer Creek,"1,962",2020,3,2,1,Attached,"$299,690.00","$301,690.00",0,Yes,2,0-.25 Acres,1.01
2327073,CLOSED,1151 Chestnut Bluff Run,Apex,27502,9/29/2020,Deer Creek,"1,962",2020,3,2,1,Attached,"$301,690.00","$301,690.00",0,Yes,2,0-.25 Acres,1.00
2144985,CLOSED,1123 Little Gem Lane,Apex,27523,2/20/2018,Sweetwater,"1,764",2017,3,2,1,Attached,"$301,945.00","$301,945.00",0,Yes,1,0-.25 Acres,1.00
2237074,CLOSED,800 Richmont Grove Lane,Apex,27523,7/9/2019,Townes at North Salem,"1,984",2018,4,3,1,Attached,"$307,400.00","$302,000.00",0,Yes,2,0-.25 Acres,0.98
2329199,CLOSED,1021 Drayman Place,Apex,27502,10/20/2020,Hempstead at Beaver Creek,"2,100",2018,3,3,1,Attached,"$309,900.00","$302,000.00",66,Yes,2,0-.25 Acres,0.97
2283264,CLOSED,2875 Dallas Valley Lane,Apex,27502,8/14/2020,Townes at Friendship Station,"1,787",2019,3,2,1,Attached,"$302,000.00","$302,000.00",0,Yes,2,0-.25 Acres,1.00
2330514,CLOSED,1147 Little Gem Lane,Apex,27523,8/31/2020,Sweetwater,"1,808",2018,3,2,1,Attached,"$306,999.00","$302,000.00",3,Yes,1,0-.25 Acres,0.98
2298143,CLOSED,1415 Herb Garden Way,Apex,27502,5/6/2020,Smith Farm,"2,145",2020,4,3,1,Attached,"$302,000.00","$302,000.00",0,Yes,2,0-.25 Acres,1.00
2172330,CLOSED,1173 Little Gem Lane,Apex,27523,8/31/2018,Sweetwater,"1,785",2018,3,2,1,Attached,"$304,590.00","$302,000.00",0,Yes,1,0-.25 Acres,0.99
2288908,CLOSED,2927 Great Lawn Road,Apex,27502,2/24/2020,Smith Farm,"2,145",2020,4,3,1,Attached,"$302,000.00","$302,000.00",0,Yes,2,0-.25 Acres,1.00
2197473,CLOSED,1180 Little Gem Lane,Apex,27523,2/12/2019,Sweetwater,"1,697",2018,3,2,1,Attached,"$302,108.00","$302,108.00",0,Yes,1,0-.25 Acres,1.00
2164683,CLOSED,1420 Salem Creek Drive,Apex,27502,11/13/2018,Salem Creek Townhomes,"2,311",2018,4,3,1,Attached,"$302,255.00","$302,255.00",0,Yes,1,0-.25 Acres,1.00
2239890,CLOSED,2227 Red Knot Lane,Apex,27502,9/10/2019,Peak 502 at Beaver Creek,"2,109",2019,4,3,1,Attached,"$300,000.00","$302,285.00",0,Yes,2,0-.25 Acres,1.01
2293811,CLOSED,623 Grand Central Station,Apex,27502,2/28/2020,The Villages of Apex,"2,187",2020,3,3,1,Attached,"$302,400.00","$302,400.00",0,Yes,2,0-.25 Acres,1.00
2300550,CLOSED,633 Grand Central Station,Apex,27502,3/25/2020,The Villages of Apex,"2,193",2020,3,3,1,Attached,"$302,400.00","$302,400.00",0,Yes,2,0-.25 Acres,1.00
2183809,CLOSED,307 Old Mill Village Drive,Apex,27502,5/31/2018,Old Mill Village,"2,295",2015,4,3,1,Attached,"$300,000.00","$302,500.00",3,Yes,2,0-.25 Acres,1.01
2292239,CLOSED,614 Grand Central Station,Apex,27502,2/3/2020,The Villages of Apex,"2,213",2019,4,3,1,Attached,"$302,900.00","$302,900.00",0,Yes,2,0-.25 Acres,1.00
2237077,CLOSED,802 Richmont Grove Lane,Apex,27523,5/24/2019,Townes at North Salem,"1,984",2018,4,3,1,Attached,"$302,990.00","$302,990.00",0,Yes,2,0-.25 Acres,1.00
2327191,CLOSED,1016 Lathrop Lane,Apex,27523,8/28/2020,Townes at North Salem,"1,984",2020,3,3,1,Attached,"$303,000.00","$303,000.00",0,Yes,2,0-.25 Acres,1.00
2193649,CLOSED,5033 Homeplace Drive,Apex,27539,11/14/2018,West Lake,"2,410",2007,3,2,1,Attached,"$312,900.00","$303,000.00",115,Yes,2,0-.25 Acres,0.97
2264801,CLOSED,2930 Great Lawn Road,Apex,27502,1/9/2020,Smith Farm,"2,145",2019,4,3,1,Attached,"$303,885.00","$303,000.00",0,Yes,2,0-.25 Acres,1.00
2239107,CLOSED,2929 Sunflower Road,Apex,27502,5/17/2019,Smith Farm,"2,116",2019,3,3,1,Attached,"$304,900.00","$303,000.00",0,Yes,2,0-.25 Acres,0.99
2248327,CLOSED,2943 Sunflower Road,Apex,27502,7/26/2019,Smith Farm,"2,145",2019,4,3,1,Attached,"$304,990.00","$303,000.00",0,Yes,2,0-.25 Acres,0.99
2160875,CLOSED,843 Salem Pointe Place,Apex,27523,7/27/2018,Salem Pointe,"1,687",2018,3,2,1,Attached,"$303,235.00","$303,235.00",0,,1,0-.25 Acres,1.00
2207037,CLOSED,2903 Great Lawn Road,Apex,27502,12/13/2018,Smith Farm,"2,145",2018,3,3,1,Attached,"$303,330.00","$303,330.00",0,Yes,2,0-.25 Acres,1.00
2324360,CLOSED,1161 Chestnut Bluff Run,Apex,27502,10/23/2020,Deer Creek,"2,165",2020,3,2,1,Attached,"$303,465.00","$303,465.00",0,Yes,2,0-.25 Acres,1.00
2187419,CLOSED,3412 Antler View Drive,Apex,27502,4/26/2019,Deer Creek,"2,196",2019,3,2,1,Attached,"$310,990.00","$303,490.00",0,Yes,2,0-.25 Acres,0.98
2327879,CLOSED,1006 Lathrop Lane,Apex,27523,10/5/2020,Townes at North Salem,"1,984",2020,3,3,1,Attached,"$303,500.00","$303,500.00",0,Yes,2,0-.25 Acres,1.00
2313127,CLOSED,2859 Dallas Valley Lane,Apex,27502,9/21/2020,Townes at Friendship Station,"1,812",2020,3,2,1,Attached,"$305,000.00","$303,500.00",0,Yes,2,0-.25 Acres,1.00
2215830,CLOSED,801 Ambergate Station,Apex,27502,3/21/2019,The Villages of Apex,"2,472",2014,4,3,1,Attached,"$309,990.00","$303,500.00",158,Yes,2,0-.25 Acres,0.98
2290300,CLOSED,822 Richmont Grove Lane,Apex,27523,11/27/2019,Townes at North Salem,"1,984",2019,3,2,1,Attached,"$303,080.00","$303,600.00",0,,2,0-.25 Acres,1.00
2205479,CLOSED,2020 Old Chapman Drive,Apex,27502,6/24/2019,Hempstead at Beaver Creek,"2,084",2019,4,3,1,Attached,"$304,000.00","$303,635.00",0,Yes,1,0-.25 Acres,1.00
2190237,CLOSED,2660 Impulsion Drive,Apex,27562,3/11/2019,Woodbury,"1,979",2019,3,2,1,Attached,"$305,725.00","$303,725.00",0,Yes,2,0-.25 Acres,0.99
2211258,CLOSED,1107 Tender Drive,Apex,27502,11/30/2018,The Villages of Apex,"2,280",2018,3,3,1,Attached,"$309,990.00","$304,000.00",0,Yes,2,0-.25 Acres,0.98
