MLS #,Status,Address,City,Zip,Closing Date,Subdivision,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property Type,ListPrice,SoldPrice,Days On Market,HOA Y/N,Garage,Acres,Sold Price/List Price,Sub#
2223796,CLOSED,3205 Sawyers Mill Drive,Apex,27539,12/28/2018,Sawyers Mill,1633,2001,3,2,1,Detached,250000.0,250000.0,4,Yes,1,0-.25 Acres,1.0,193
2143961,CLOSED,355 Stonehouse Drive,Apex,27523,4/19/2018,Crestmont,5322,2017,6,6,1,Detached,743740.0,744655.0,0,Yes,3,0-.25 Acres,1.0,51
2248961,CLOSED,304 Feldon River Court,Apex,27539,6/28/2019,Churchill Estates,4557,2011,5,4,1,Detached,700000.0,695000.0,5,Yes,3,.26-.5 Acres,0.99,42
2186630,CLOSED,4913 Sugargrove Court,Apex,27539,7/26/2018,Sawyers Mill,1675,2001,3,2,0,Detached,238500.0,238500.0,35,Yes,2,0-.25 Acres,1.0,193
2159632,CLOSED,112 W Ferrell Road,Apex,27523,5/25/2018,Woodhall,1689,2017,3,2,0,Detached,412870.0,431752.0,0,Yes,2,.26-.5 Acres,1.05,271
2337751,CLOSED,2901 Kenna Creek Bend,Apex,27502,9/21/2020,McKenzie Ridge,4091,2017,5,3,1,Detached,649900.0,630000.0,8,Yes,3,.26-.5 Acres,0.97,143
2313961,CLOSED,2709 Ten Ten Road,Apex,27539,8/17/2020,Not in a Subdivision,2808,1959,4,3,1,Detached,295000.0,309750.0,57,,0,1-2.9 Acres,1.05,153
2183495,CLOSED,2813 Walden Road,Apex,27502,3/27/2018,Bella Casa,3367,2017,5,4,1,Detached,614900.0,614900.0,0,Yes,3,0-.25 Acres,1.0,11
2157442,CLOSED,5120 Roswellcrest Court,Apex,27539,1/5/2018,The Park At West Lake,2902,2007,4,3,0,Detached,438900.0,436500.0,26,Yes,2,.26-.5 Acres,0.99,230
2221096,CLOSED,617 White Oak Pond Road,Apex,27523,7/9/2019,The Preserve at White Oak Creek,3779,2019,5,4,1,Detached,539355.0,530000.0,0,Yes,2,0-.25 Acres,0.98,232
2189999,CLOSED,3417 Winding Way,Apex,27502,9/7/2018,Winding Way Estates,4634,2008,3,2,2,Detached,799000.0,780000.0,89,No,3,1-2.9 Acres,0.98,265
2229533,CLOSED,1218 Kelder Lane,Apex,27523,3/28/2019,Middleton,3697,2018,5,4,1,Detached,635000.0,630000.0,0,Yes,3,.26-.5 Acres,0.99,146
2239478,CLOSED,2624 Branston Way,Apex,27539,4/5/2019,Branston,4192,2006,4,4,1,Detached,775000.0,795000.0,3,,4,.76-.99 Acres,1.03,19
2167365,CLOSED,1990 Steeple Chase Bend,Apex,27502,5/10/2018,Holland Farm,3494,2011,6,4,0,Detached,464900.0,464900.0,71,Yes,3,0-.25 Acres,1.0,105
2239359,CLOSED,1819 Kelly Glen Drive,Apex,27502,5/31/2019,Kelly Glen,1314,1997,3,2,0,Detached,250000.0,256500.0,3,Yes,0,.26-.5 Acres,1.03,123
2249632,CLOSED,4700 Holly Brook Drive,Apex,27539,6/20/2019,Holly Brook,1965,1992,4,2,1,Detached,279900.0,279900.0,13,Yes,1,0-.25 Acres,1.0,109
2177717,CLOSED,757 Marthas Chapel Road,Apex,27523,5/23/2018,Not in a Subdivision,1330,1971,3,1,0,Detached,200000.0,180000.0,35,No,0,1-2.9 Acres,0.9,153
2217803,CLOSED,1542 Armscroft Lane,Apex,27502,4/4/2019,Saddlebrook,3553,2018,4,3,0,Detached,513106.0,507700.0,0,Yes,2,0-.25 Acres,0.99,185
2148736,CLOSED,507 Mill Hopper Lane,Apex,27502,1/11/2018,Old Mill Village,2720,2011,4,3,1,Detached,405500.0,398000.0,105,Yes,2,0-.25 Acres,0.98,156
2244791,CLOSED,8608 Glendale Drive,Apex,27539-9001,5/17/2019,Glendale,2253,1982,3,2,1,Detached,299000.0,299000.0,2,No,1,.76-.99 Acres,1.0,80
2152816,CLOSED,406 Evening Star Drive,Apex,27502,1/26/2018,Creekside Commons,1693,2009,3,2,1,Detached,270000.0,252000.0,104,,2,0-.25 Acres,0.93,50
2187728,CLOSED,405 Torwood Circle,Apex,27523,10/17/2018,Middleton,3107,2018,5,5,0,Detached,560102.0,525449.0,0,Yes,2,0-.25 Acres,0.94,146
2300642,CLOSED,6021 Ten Ten Road,Apex,27539,9/8/2020,Not in a Subdivision,3485,2004,3,3,1,Detached,369900.0,367500.0,182,No,0,1-2.9 Acres,0.99,153
2215271,CLOSED,905 Branch Line Lane,Apex,27502,12/3/2018,The Villages of Apex,2326,2013,3,2,2,Detached,374900.0,365000.0,19,,2,0-.25 Acres,0.97,234
2287551,CLOSED,1285 Barn Cat Way,Apex,27502,4/27/2020,Smith Farm,2671,2020,4,3,0,Detached,416525.0,410000.0,0,Yes,2,0-.25 Acres,0.98,203
2150667,CLOSED,315 Stonehouse Drive,Apex,27523,3/13/2018,Crestmont,3000,2017,5,3,0,Detached,475996.0,475996.0,0,Yes,2,0-.25 Acres,1.0,51
2211451,CLOSED,105 Lynch Street,Apex,27502,9/28/2018,Not in a Subdivision,1184,1940,2,1,0,Detached,195000.0,190000.0,6,,0,.26-.5 Acres,0.97,153
2254587,CLOSED,942 Tender Drive,Apex,27502,7/5/2019,The Villages of Apex,2857,2008,4,2,1,Detached,425000.0,425000.0,1,Yes,2,0-.25 Acres,1.0,234
2214700,CLOSED,4417 Fairview Ridge,Apex,27539,12/19/2018,The Park At West Lake,3057,2005,4,3,1,Detached,419500.0,414000.0,49,Yes,3,.51-.75 Acres,0.99,230
2254695,CLOSED,2029 Braeburn Drive,Apex,27539,10/24/2019,Senter Farm,3597,2019,4,4,0,Detached,604400.0,607860.0,0,Yes,3,.51-.75 Acres,1.01,199
2280982,CLOSED,1076 St Cloud Loop,Apex,27523,2/12/2020,Woodhall,2717,2020,3,2,0,Detached,502491.0,502491.0,0,Yes,2,.26-.5 Acres,1.0,271
2282689,CLOSED,1002 Blackburn Road,Apex,27502,12/11/2019,Haddon Hall,2367,1999,3,2,0,Detached,382000.0,382000.0,1,Yes,2,.26-.5 Acres,1.0,91
2128288,CLOSED,1245 Brown Velvet Lane,Apex,27523,1/29/2018,Sweetwater,2447,2018,5,3,1,Detached,349840.0,349840.0,0,Yes,2,0-.25 Acres,1.0,227
2240086,CLOSED,416 Parlier Drive,Apex,27523,2/18/2019,Greenmoor,3474,2019,4,3,1,Detached,543415.0,543415.0,0,Yes,2,0-.25 Acres,1.0,86
2241780,CLOSED,509 Brickstone Drive,Apex,27502,4/29/2019,Greenbrier,2003,1999,4,2,1,Detached,299900.0,299900.0,13,Yes,2,0-.25 Acres,1.0,85
2189063,CLOSED,717 Midsummer Lane,Apex,27502,6/8/2018,Amherst,1615,1998,3,2,1,Detached,265000.0,280000.0,4,,2,0-.25 Acres,1.06,2
2324604,CLOSED,933 Branch Line Lane,Apex,27502,7/17/2020,The Villages of Apex,2458,2013,3,3,1,Detached,375000.0,368000.0,10,Yes,2,0-.25 Acres,0.98,234
2163005,CLOSED,2801 Glastonbury Drive,Apex,27539,2/5/2018,Amherst,1324,1999,3,2,0,Detached,198500.0,197000.0,14,Yes,0,0-.25 Acres,0.99,2
2244624,CLOSED,906 Ambergate Station,Apex,27502,6/18/2019,The Villages of Apex,2474,2012,4,3,1,Detached,374900.0,374900.0,46,Yes,2,0-.25 Acres,1.0,234
2248727,CLOSED,224 Aldenwood Place,Apex,27539,6/21/2019,Woodcreek,3548,2012,5,4,1,Detached,440000.0,432500.0,26,Yes,2,0-.25 Acres,0.98,270
2306881,CLOSED,2196 Gregor Overlook Lane,Apex,27502,7/20/2020,McKenzie Ridge,2518,2020,4,3,0,Detached,364990.0,365390.0,0,Yes,2,0-.25 Acres,1.0,143
2160625,CLOSED,524 Mill Hopper Lane,Apex,27502,2/27/2018,The Villages of Apex,2396,2013,4,2,1,Detached,355000.0,355000.0,69,Yes,2,0-.25 Acres,1.0,234
2204122,CLOSED,517 Hillman Bend,Apex,27523,12/20/2018,Greenmoor,3320,2018,5,4,1,Detached,501190.0,493500.0,0,Yes,2,0-.25 Acres,0.98,86
2227141,CLOSED,1379 Gilwood Drive,Apex,27502,5/20/2019,Middleton,3127,2018,5,3,0,Detached,534671.0,533641.0,0,Yes,2,0-.25 Acres,1.0,146
2238346,CLOSED,1005 Woodbriar Street,Apex,27502,3/29/2019,Brittany Trace,1691,1992,3,2,1,Detached,310000.0,312000.0,2,No,1,0-.25 Acres,1.01,23
2190290,CLOSED,2530 Silver Dew Court,Apex,27523,6/1/2018,White Oak Creek,2260,2018,3,2,1,Detached,591995.0,591995.0,0,Yes,2,.26-.5 Acres,1.0,260
2156200,CLOSED,342 Stonehouse Drive,Apex,27523,5/15/2018,Crestmont,3442,2017,5,4,0,Detached,529990.0,521000.0,0,Yes,2,0-.25 Acres,0.98,51
2259768,CLOSED,203 Crestmont Ridge Drive,Apex,27523,11/18/2019,Crestmont,3243,2019,5,4,0,Detached,494990.0,480000.0,0,Yes,2,0-.25 Acres,0.97,51
2320243,CLOSED,1015 Brittley Way,Apex,27502,8/10/2020,Haddon Hall,2682,1997,4,2,1,Detached,385000.0,385000.0,25,Yes,2,0-.25 Acres,1.0,91
2224737,CLOSED,2313 Terrmini Drive,Apex,27502,5/7/2019,Bella Casa,3602,2018,5,4,0,Detached,539990.0,525000.0,0,Yes,2,0-.25 Acres,0.97,11
2271457,CLOSED,3748 Knollcreek Drive,Apex,27539-5735,9/26/2019,Jamison Park,5244,2005,6,5,0,Detached,765000.0,760000.0,10,Yes,3,.51-.75 Acres,0.99,118
2200927,CLOSED,2712 Fort Fisher Trace,Apex,27502,8/29/2018,Bella Casa,3662,2014,6,4,0,Detached,514900.0,510000.0,13,Yes,2,0-.25 Acres,0.99,11
2200855,CLOSED,1228 Magnolia Row Trail,Apex,27502-2900,8/16/2018,Magnolia Walk,2936,2015,5,3,0,Detached,450000.0,452000.0,4,Yes,2,0-.25 Acres,1.0,141
2303011,CLOSED,2417 Heathcote Lane,Apex,27502,4/13/2020,Covington,3190,2014,5,4,0,Detached,449900.0,445000.0,20,Yes,2,0-.25 Acres,0.99,46
2209014,CLOSED,2571 Spurwood Court,Apex,27502,10/25/2018,Stratford at Abbington,3495,2010,5,3,1,Detached,595000.0,592500.0,46,Yes,2,.26-.5 Acres,1.0,213
2167941,CLOSED,109 Mystic Pine Place,Apex,27539,5/15/2018,Woodcreek,4285,2018,4,3,1,Detached,574037.0,555733.0,0,Yes,2,.26-.5 Acres,0.97,270
2241880,CLOSED,1048 Tender Drive,Apex,27502,5/8/2019,The Villages of Apex,3140,2008,3,2,1,Detached,475000.0,465000.0,0,Yes,2,0-.25 Acres,0.98,234
2284755,CLOSED,3004 Parliament Place,Apex,27502,12/27/2019,Buckingham,2833,1995,4,2,1,Detached,369000.0,350000.0,40,No,2,.26-.5 Acres,0.95,28
2314119,CLOSED,320 Ironcreek Place,Apex,27539,6/18/2020,Woodcreek,3719,2016,5,5,0,Detached,559900.0,556000.0,19,,3,.26-.5 Acres,0.99,270
2340319,CLOSED,307 Green Grass Court,Apex,27502,10/8/2020,Homestead Park,1560,1998,3,2,1,Detached,286900.0,278000.0,5,Yes,1,0-.25 Acres,0.97,112
2336029,CLOSED,165 Weddington Park Lane,Apex,27523,10/29/2020,Weddington,3638,2020,4,3,1,Detached,675350.0,665000.0,0,Yes,2,0-.25 Acres,0.98,250
2280887,CLOSED,8628 Glendale Drive,Apex,27539,11/26/2019,Glendale,2118,2003,3,2,0,Detached,299000.0,299000.0,10,No,1,.51-.75 Acres,1.0,80
2343620,CLOSED,1011 New Chester Court,Apex,27502,10/29/2020,Shepherds Vineyard,2828,1992,5,3,1,Detached,430000.0,445000.0,2,Yes,2,.26-.5 Acres,1.03,200
2235960,CLOSED,756 Blossom Bay Lane,Apex,27523-6801,4/4/2019,Ellington Place,2083,2011,3,2,1,Detached,334990.0,335500.0,5,Yes,2,0-.25 Acres,1.0,69
2224302,CLOSED,116 Red Bark Court,Apex,27539,12/13/2018,Hunters Woods,3404,2018,5,3,1,Detached,391122.0,391122.0,0,Yes,2,0-.25 Acres,1.0,114
2286789,CLOSED,4812 Sunset Fairways Drive,Apex,27539,1/3/2020,Woodcreek,3830,2015,4,3,1,Detached,529900.0,520000.0,30,,3,0-.25 Acres,0.98,270
2296480,CLOSED,214 Rushing Wind Way,Apex,27502,2/21/2020,Scotts Mill,1939,2000,3,2,1,Detached,335000.0,335000.0,4,Yes,1,0-.25 Acres,1.0,196
2255097,CLOSED,305 Evening Star Drive,Apex,27502,7/3/2019,Homestead Park,1498,1998,3,2,1,Detached,259900.0,262000.0,2,Yes,1,0-.25 Acres,1.01,112
2173490,CLOSED,243 Fawnwood Acres Drive,Apex,27539,6/21/2018,Colvin Park,3235,2018,4,3,1,Detached,469934.0,462000.0,0,Yes,2,0-.25 Acres,0.98,45
2209468,CLOSED,1503 Barn Door Drive,Apex,27502,5/14/2019,Smith Farm,2738,2019,4,4,0,Detached,384990.0,384990.0,0,Yes,2,0-.25 Acres,1.0,203
2168270,CLOSED,2313 Redbridge Lane,Apex,27502,7/18/2018,Chelsea Run,2394,2017,3,2,1,Detached,397000.0,397000.0,0,Yes,2,0-.25 Acres,1.0,41
2203419,CLOSED,719 Goldenview Acres Court,Apex,27502,2/19/2019,Goldenview,2120,2018,3,2,1,Detached,395000.0,397558.0,0,Yes,2,0-.25 Acres,1.01,81
2175032,CLOSED,1237 Lowland Street,Apex,27523,5/11/2018,Sweetwater,3816,2018,4,3,2,Detached,691749.0,699655.0,0,Yes,2,0-.25 Acres,1.01,227
2241071,CLOSED,1007 Antler Court,Apex,27502,4/24/2019,Ashley Downs,2103,2000,4,2,1,Detached,339900.0,345000.0,3,Yes,2,.26-.5 Acres,1.02,6
2147996,CLOSED,180 Cloverdale Road,Apex,27523,8/3/2018,White Oak Creek,4627,2017,5,5,0,Detached,794900.0,788832.0,0,,3,.26-.5 Acres,0.99,260
2193944,CLOSED,1001 Oakgate Court,Apex,27502,6/27/2018,Shepherds Vineyard,1928,1993,3,2,1,Detached,289900.0,290000.0,7,Yes,2,.26-.5 Acres,1.0,200
2223182,CLOSED,1491 Barn Door Drive,Apex,27502,6/26/2019,Smith Farm,2300,2019,4,3,0,Detached,368740.0,367740.0,0,Yes,2,0-.25 Acres,1.0,203
2318706,CLOSED,2908 Sawyers Mill Drive,Apex,27539,6/18/2020,Sawyers Mill,1816,2003,3,2,1,Detached,269900.0,266500.0,5,Yes,2,0-.25 Acres,0.99,193
2311659,CLOSED,1140 Tringham Court,Apex,27502,5/28/2020,Abbey Run,2547,2020,4,3,0,Detached,535000.0,510000.0,0,Yes,2,0-.25 Acres,0.95,0
2264334,CLOSED,3737 Wesley Ridge Drive,Apex,27539,9/12/2019,Jamison Park,3223,2001,4,3,1,Detached,500000.0,500000.0,19,Yes,2,.51-.75 Acres,1.0,118
2201682,CLOSED,558 White Oak Pond Road,Apex,27523,1/7/2019,The Preserve at White Oak Creek,4400,2018,5,4,1,Detached,658104.0,658104.0,0,Yes,3,0-.25 Acres,1.0,232
2244727,CLOSED,3432 South Pointe Drive,Apex,27539,2/14/2020,Fairview Park,3020,2019,4,3,0,Detached,549700.0,549700.0,0,Yes,3,.26-.5 Acres,1.0,74
2263204,CLOSED,311 Cloverdale Road,Apex,27523,10/28/2019,Weddington,4950,2019,5,5,0,Detached,799900.0,749600.0,0,Yes,3,0-.25 Acres,0.94,250
2225286,CLOSED,4301 New Brighton Drive,Apex,27539-7463,3/28/2019,Brighton Woods,1703,1986,3,2,0,Detached,229900.0,216000.0,101,No,0,.51-.75 Acres,0.94,22
2239242,CLOSED,2201 Stillness Pond Lane,Apex,27539,5/1/2019,Blaney Farms,3527,2017,4,3,1,Detached,475000.0,475000.0,21,,2,.51-.75 Acres,1.0,16
2200851,CLOSED,3212 Sawyers Mill Drive,Apex,27539,8/16/2018,Sawyers Mill,1623,2001,3,2,1,Detached,249000.0,252000.0,5,Yes,2,0-.25 Acres,1.01,193
2279624,CLOSED,1001 Antler Court,Apex,27502,11/21/2019,Ashley Downs,2234,2000,4,2,1,Detached,335000.0,332000.0,29,Yes,2,.26-.5 Acres,0.99,6
2331596,CLOSED,503 S Coalport Drive,Apex,27502-4110,10/2/2020,Amherst,1715,1998,3,2,1,Detached,307000.0,297000.0,42,,2,.26-.5 Acres,0.97,2
2307599,CLOSED,604 E Chatham Street,Apex,27502,5/11/2020,Not in a Subdivision,3044,2003,4,2,1,Detached,589900.0,582900.0,3,No,0,.26-.5 Acres,0.99,153
2230805,CLOSED,3305 Chaswold Court,Apex,27539,3/22/2019,Merion,2886,2005,3,4,0,Detached,454900.0,440000.0,33,Yes,2,.26-.5 Acres,0.97,145
2331375,CLOSED,1000 Charred Oak Circle,Apex,27502,10/15/2020,Brookfield,1703,1985,3,2,1,Detached,295000.0,285000.0,39,No,0,.26-.5 Acres,0.97,25
2307803,CLOSED,2317 Redbud Tree Drive,Apex,27539,8/21/2020,Colvin Park,3034,2016,5,4,0,Detached,399950.0,399000.0,103,Yes,2,0-.25 Acres,1.0,45
2304881,CLOSED,1724 Town Home Drive,Apex,27502,3/30/2020,Green at Scotts Mill,2566,2002,4,2,1,Detached,347000.0,350000.0,1,Yes,2,0-.25 Acres,1.01,83
2307975,CLOSED,7244 Bedford Ridge Drive,Apex,27539,5/13/2020,The Park At West Lake,2408,2007,4,3,1,Detached,389900.0,387000.0,24,Yes,2,0-.25 Acres,0.99,230
2256944,CLOSED,205 Glenvale Street,Apex,27523,11/26/2019,Lake Castleberry,4292,2019,5,4,1,Detached,649990.0,655090.0,0,Yes,3,.26-.5 Acres,1.01,129
2197353,CLOSED,4113 Summer Brook Drive,Apex,27539,2/28/2019,Jamison Park,4578,2005,6,5,0,Detached,624777.0,607000.0,143,Yes,3,.51-.75 Acres,0.97,118
2258745,CLOSED,2900 Front Porch Way,Apex,27502,10/10/2019,Smith Farm,4076,2019,5,4,1,Detached,557980.0,557980.0,0,Yes,2,0-.25 Acres,1.0,203
2242792,CLOSED,2161 Princeville Drive,Apex,27523,3/24/2020,Autumnwood,4209,2019,5,4,1,Detached,799900.0,799900.0,0,Yes,3,.26-.5 Acres,1.0,7
2223733,CLOSED,602 Brittley Way,Apex,27502,2/14/2019,Haddon Hall,4150,2007,5,4,0,Detached,600000.0,584000.0,36,Yes,2,.26-.5 Acres,0.97,91
2262630,CLOSED,1474 Barn Door Drive,Apex,27502,11/21/2019,Smith Farm,2953,2019,4,3,0,Detached,439990.0,430000.0,0,Yes,2,0-.25 Acres,0.98,203
2198499,CLOSED,110 Acorn Hill Lane,Apex,27502-6546,7/17/2018,Scotts Mill,2248,2000,4,2,1,Detached,365000.0,365000.0,3,Yes,2,0-.25 Acres,1.0,196
2309422,CLOSED,5424 Serene Forest Drive,Apex,27539,6/3/2020,The Park At West Lake,3003,2010,4,3,1,Detached,429900.0,426900.0,12,,2,.26-.5 Acres,0.99,230
2209620,CLOSED,521 Vatersay Drive,Apex,27502,10/5/2018,Cameron Park,1888,2001,3,2,1,Detached,320000.0,340000.0,5,Yes,2,0-.25 Acres,1.06,31
2312496,CLOSED,2904 Karpathos Court,Apex,27502,6/22/2020,Arcadia West,2458,2020,4,3,1,Detached,414990.0,408440.0,0,Yes,2,0-.25 Acres,0.98,5
2343052,CLOSED,104 Weeping Oak Court,Apex,27539,10/28/2020,Sunset Hills,1512,2001,3,2,1,Detached,259900.0,260000.0,3,Yes,1,.26-.5 Acres,1.0,219
2264279,CLOSED,2647 Brighton Bluff Drive,Apex,27539,11/5/2019,Brighton Forest,3287,2012,3,2,1,Detached,450000.0,435000.0,91,Yes,2,.26-.5 Acres,0.97,21
2251036,CLOSED,4013 Winecott Drive,Apex,27502,6/17/2019,Woodridge,2013,1999,4,2,1,Detached,335000.0,342000.0,2,Yes,2,.26-.5 Acres,1.02,272
2289448,CLOSED,2004 Himalaya Way,Apex,27502,12/23/2019,Crocketts Ridge,2409,2003,3,2,1,Detached,319900.0,322000.0,2,Yes,2,.26-.5 Acres,1.01,52
2257123,CLOSED,1158 Marker Drive,Apex,27502,8/21/2019,The Villages of Apex,2724,2012,5,3,1,Detached,427900.0,423000.0,38,Yes,2,0-.25 Acres,0.99,234
2179335,CLOSED,1203 Brown Velvet Lane,Apex,27523,5/24/2018,Sweetwater,2085,2018,3,2,2,Detached,349790.0,349700.0,0,Yes,2,0-.25 Acres,1.0,227
2259126,CLOSED,1106 Chimney Hill Drive,Apex,27502,7/22/2019,Shepherds Vineyard,2135,1987,3,2,1,Detached,299900.0,303900.0,18,Yes,0,0-.25 Acres,1.01,200
2211749,CLOSED,1223 Kelder Lane,Apex,27523,2/21/2019,Middleton,3661,2018,4,3,1,Detached,655470.0,655550.0,0,Yes,3,.26-.5 Acres,1.0,146
2118300,CLOSED,1516 Andros Pond Court,Apex,27502,3/15/2018,Arcadia West,3548,2017,5,3,1,Detached,475000.0,472000.0,0,,2,0-.25 Acres,0.99,5
2316881,CLOSED,4121 Cool Oaks Drive,Apex,27523,7/24/2020,Woodhall,2123,2020,3,2,1,Detached,512000.0,492000.0,0,Yes,2,.26-.5 Acres,0.96,271
2310603,CLOSED,3109 Mavisbank Circle,Apex,27502,6/18/2020,Buckhorn Preserve,2708,2020,3,3,0,Detached,424990.0,424990.0,0,Yes,2,0-.25 Acres,1.0,27
2208570,CLOSED,4645 Grayling Drive,Apex,27539,10/19/2018,Hallmark,2420,1992,3,2,1,Detached,312500.0,312500.0,10,Yes,2,.51-.75 Acres,1.0,93
2190338,CLOSED,505 Hillman Bend,Apex,27523,1/7/2019,Greenmoor,3154,2018,5,3,1,Detached,517730.0,520460.0,0,Yes,2,0-.25 Acres,1.01,86
2295763,CLOSED,2038 Englewood Drive,Apex,27539-8340,3/16/2020,Englewood Forest,1303,1979,3,2,0,Detached,225000.0,235000.0,5,,1,.51-.75 Acres,1.04,71
2172628,CLOSED,8609 Manns Loop Road,Apex,27539,4/2/2018,Not in a Subdivision,1280,1987,3,2,0,Detached,209900.0,211100.0,1,No,0,.51-.75 Acres,1.01,153
2209738,CLOSED,2719 Dilly Dally Court,Apex,27539,2/27/2019,Reunion Pointe,2682,2018,4,2,1,Detached,389281.0,389488.0,0,Yes,2,0-.25 Acres,1.0,178
2222126,CLOSED,2908 Front Porch Way,Apex,27502,7/31/2019,Smith Farm,3171,2019,5,4,0,Detached,498610.0,498610.0,0,Yes,2,.26-.5 Acres,1.0,203
2072030,CLOSED,4133 Maple Springs Drive,Apex,27523,4/30/2018,Not in a Subdivision,1393,1978,3,2,0,Detached,398500.0,415000.0,111,,2,1-2.9 Acres,1.04,153
2249991,CLOSED,569 Spire Bend,Apex,27523,9/30/2019,Greenmoor,3476,2019,5,4,1,Detached,539900.0,539900.0,0,Yes,2,0-.25 Acres,1.0,86
2295265,CLOSED,3264 Wishing Well Wynd,Apex,27502,4/24/2020,Smith Farm,1803,2020,3,2,1,Detached,364990.0,364990.0,0,Yes,2,0-.25 Acres,1.0,203
2215345,CLOSED,103 George Place,Apex,27502,10/30/2018,Clairmont,1350,1985,3,2,0,Detached,250000.0,250000.0,12,,0,0-.25 Acres,1.0,43
2295770,CLOSED,404 Happy Days Court,Apex,27502,2/21/2020,Homestead Park,1400,1998,4,2,1,Detached,265000.0,260000.0,6,Yes,1,0-.25 Acres,0.98,112
2176514,CLOSED,573 White Oak Pond Road,Apex,27523,7/16/2019,The Preserve at White Oak Creek,5118,2019,5,5,0,Detached,699123.0,685000.0,0,Yes,3,0-.25 Acres,0.98,232
2227696,CLOSED,1102 Celandine Drive,Apex,27502,2/7/2019,Beckett Crossing,4571,2001,5,3,1,Detached,470000.0,462000.0,9,Yes,2,.26-.5 Acres,0.98,10
2202239,CLOSED,1326 Red Twig Road,Apex,27502-4816,8/14/2018,Dogwood Ridge,1734,1997,3,2,1,Detached,305000.0,298000.0,2,Yes,2,.26-.5 Acres,0.98,64
2234159,CLOSED,977 Branch Line Lane,Apex,27502,3/7/2019,The Villages of Apex,2349,2012,4,2,2,Detached,370000.0,370100.0,10,Yes,2,0-.25 Acres,1.0,234
2197561,CLOSED,8433 Wyndridge Drive,Apex,27539,7/31/2018,Wyndridge,2266,1985,3,2,1,Detached,324900.0,325000.0,13,,2,1-2.9 Acres,1.0,276
2342075,CLOSED,3036 Kildaire Dairy Way,Apex,27539,8/26/2020,The Courtyards at Kildaire Farms,2114,2020,2,2,0,Detached,516103.0,516103.0,0,Yes,2,0-.25 Acres,1.0,229
2188433,CLOSED,1203 Gigantea Lane,Apex,27502,6/18/2018,Dogwood Ridge,1694,1996,3,2,1,Detached,289000.0,295000.0,1,Yes,2,0-.25 Acres,1.02,64
2169936,CLOSED,703 Cambridge Hall Loop,Apex,27539,5/11/2018,Churchill Estates,3328,2007,4,3,0,Detached,497500.0,475000.0,31,Yes,2,.26-.5 Acres,0.95,42
2133929,CLOSED,1396 Brown Velvet Lane,Apex,27523,5/30/2018,Sweetwater,3252,2018,4,3,1,Detached,440675.0,440675.0,0,Yes,2,0-.25 Acres,1.0,227
2212312,CLOSED,9029 Wesley Court,Apex,27539,11/15/2018,Elizabeth Woods,1632,1989,3,2,1,Detached,259900.0,247000.0,48,No,0,.51-.75 Acres,0.95,67
2283254,CLOSED,110 Burham Court,Apex,27502-4259,2/26/2020,Greenbriar,2076,2000,3,2,1,Detached,310000.0,295000.0,111,Yes,2,0-.25 Acres,0.95,84
2162558,CLOSED,1204 Canterbury Brook Lane,Apex,27502,3/16/2018,Lexington,1450,1996,4,2,0,Detached,214490.0,202000.0,79,Yes,1,0-.25 Acres,0.94,134
2256478,CLOSED,807 Handel Lane,Apex,27502,7/10/2019,Perry Farms,1479,1994,3,2,0,Detached,284000.0,281500.0,3,No,0,0-.25 Acres,0.99,170
2185035,CLOSED,915 Olive Street,Apex,27502,11/19/2018,Not in a Subdivision,2238,2018,4,2,1,Detached,369900.0,365000.0,0,No,2,0-.25 Acres,0.99,153
2285566,CLOSED,110 Magnolia Breeze Court,Apex,27502-3786,12/4/2019,Scotts Mill,3136,2001,4,2,1,Detached,415000.0,430000.0,2,Yes,2,0-.25 Acres,1.04,196
2271731,CLOSED,4525 Brighton Ridge Drive,Apex,27539,9/6/2019,Brighton Forest,2700,2015,4,3,0,Detached,429900.0,438900.0,2,Yes,2,.26-.5 Acres,1.02,21
2293517,CLOSED,3100 Mavisbank Circle,Apex,27520,3/9/2020,Buckhorn Preserve,2656,2020,3,3,0,Detached,434990.0,425000.0,0,Yes,2,0-.25 Acres,0.98,27
2293420,CLOSED,1624 Cone Avenue,Apex,27502-1518,5/7/2020,Knollwood,2239,1971,5,2,1,Detached,272500.0,270000.0,86,No,1,.26-.5 Acres,0.99,128
2233577,CLOSED,104 Batsonwood Place,Apex,27539-6244,6/18/2019,Woodcreek,3220,2016,5,4,0,Detached,469900.0,463000.0,115,Yes,3,.26-.5 Acres,0.99,270
2296836,CLOSED,1153 Lowland Street,Apex,27523,10/23/2020,Sweetwater,4654,2020,5,5,1,Detached,767950.0,767950.0,0,Yes,2,.26-.5 Acres,1.0,227
2305686,CLOSED,1003 Thorncroft Lane,Apex,27502,4/22/2020,Surrey Meadows,2362,1994,4,2,1,Detached,375000.0,375500.0,4,Yes,2,0-.25 Acres,1.0,223
2161017,CLOSED,3024 Sainsbury Way,Apex,27502,10/11/2018,Saddlebrook,3520,2017,4,4,1,Detached,534900.0,534900.0,0,Yes,2,.26-.5 Acres,1.0,185
2184106,CLOSED,2728 Lake Waccamaw Trail,Apex,27502,6/15/2018,Bella Casa,3083,2015,4,3,1,Detached,475000.0,475000.0,9,Yes,2,0-.25 Acres,1.0,11
