,MLS #,Status,Address,City,Zip,Closing Date,Subdivision,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property Type,List Price,Sold Price,Days On Market,HOA Y/N,Garage,Acres,Sold Price/List Price,State,Full_Address,Lat,Lng
101,2155374,CLOSED,8809 Valley Hill Court,Apex,27539,1/11/2018,Not in a Subdivision,"1,266",1992,3,2,0,Detached,"$224,900.00","$215,000.00",35,No,1,.76-.99 Acres,0.96,NC,"8809 Valley Hill Court,Apex,NC,27539",35.6547192,-78.7403808
102,2307573,CLOSED,2628 NC 751 Highway,Apex,27523,8/19/2020,Not in a Subdivision,"1,305",1952,2,1,0,Detached,"$219,500.00","$215,000.00",112,,0,1-2.9 Acres,0.98,NC,"2628 NC 751 Highway,Apex,NC,27523",35.7751566,-78.9606196
103,2194455,CLOSED,6216 Ten Ten Road,Apex,27539,6/25/2018,Not in a Subdivision,"1,378",1985,3,2,0,Detached,"$205,000.00","$215,000.00",3,,0,.51-.75 Acres,1.05,NC,"6216 Ten Ten Road,Apex,NC,27539",35.6765159,-78.73550949999999
104,2335386,CLOSED,207 Sparta Lane,Apex,27502,10/6/2020,Perry Hills,"1,227",1999,3,1,1,Detached,"$219,900.00","$216,000.00",23,Yes,0,0-.25 Acres,0.98,NC,"207 Sparta Lane,Apex,NC,27502",35.7201805,-78.85377890000001
105,2225286,CLOSED,4301 New Brighton Drive,Apex,27539-7463,3/28/2019,Brighton Woods,"1,703",1986,3,2,0,Detached,"$229,900.00","$216,000.00",101,No,0,.51-.75 Acres,0.94,NC,"4301 New Brighton Drive,Apex,NC,27539-7463",35.65834150000001,-78.72917650000001
106,2261167,CLOSED,105 Sunshine Crest Court,Apex,27539,7/22/2019,Sunset Hills,"1,367",2000,3,2,0,Detached,"$215,000.00","$216,000.00",1,Yes,2,0-.25 Acres,1.0,NC,"105 Sunshine Crest Court,Apex,NC,27539",35.6841689,-78.8299692
107,2227182,CLOSED,2832 Thurrock Drive,Apex,27539-8659,2/1/2019,Amherst,"1,421",1989,3,2,0,Detached,"$219,000.00","$217,500.00",5,Yes,0,0-.25 Acres,0.99,NC,"2832 Thurrock Drive,Apex,NC,27539-8659",35.6451592,-78.73854349999999
108,2188266,CLOSED,205 Sugarland Drive,Apex,27502,7/6/2018,Sugarland Run,"1,350",1998,3,2,1,Detached,"$238,900.00","$218,000.00",16,Yes,0,0-.25 Acres,0.91,NC,"205 Sugarland Drive,Apex,NC,27502",35.7234532,-78.8625265
109,2294071,CLOSED,202 Windcap Drive,Apex,27539,2/21/2020,Sunset Hills Village,"1,278",1999,3,2,0,Detached,"$212,000.00","$218,000.00",12,Yes,1,0-.25 Acres,1.03,NC,"202 Windcap Drive,Apex,NC,27539",35.6835022,-78.8313182
110,2198216,CLOSED,2812 Leicester Court,Apex,27539,7/16/2018,Amherst,"1,541",1998,3,3,0,Detached,"$215,000.00","$218,000.00",5,Yes,0,0-.25 Acres,1.01,NC,"2812 Leicester Court,Apex,NC,27539",35.6445835,-78.7361738
111,2241969,CLOSED,2832 Glastonbury Road,Apex,27539,4/12/2019,Amherst,"1,265",1998,3,2,0,Detached,"$215,000.00","$218,000.00",0,Yes,0,0-.25 Acres,1.01,NC,"2832 Glastonbury Road,Apex,NC,27539",35.6466031,-78.73612949999999
112,2177317,CLOSED,213 Thorncrest Drive,Apex,27539,4/19/2018,Sunset Hills,"1,300",2000,3,2,0,Detached,"$229,900.00","$219,000.00",11,Yes,1,0-.25 Acres,0.95,NC,"213 Thorncrest Drive,Apex,NC,27539",35.6838822,-78.8296665
113,2196937,CLOSED,104 Lemon Drop Circle,Apex,27502,7/20/2018,Sugarland Run,"1,301",2000,3,2,0,Detached,"$200,000.00","$220,000.00",3,Yes,0,0-.25 Acres,1.1,NC,"104 Lemon Drop Circle,Apex,NC,27502",35.7256072,-78.8620598
114,2208361,CLOSED,320 Glaston Court,Apex,27502,9/20/2018,Perry Hills,"1,222",2000,3,2,0,Detached,"$210,000.00","$220,000.00",5,Yes,1,0-.25 Acres,1.05,NC,"320 Glaston Court,Apex,NC,27502",35.7206512,-78.8537247
115,2242827,CLOSED,107 Checker Court,Apex,27502,4/12/2019,Homestead Park,"1,140",2000,3,2,0,Detached,"$220,000.00","$220,000.00",3,Yes,0,0-.25 Acres,1.0,NC,"107 Checker Court,Apex,NC,27502",35.7355043,-78.9047327
116,2237799,CLOSED,2804 Leicester Court,Apex,27539,4/17/2019,Amherst,"1,268",1997,3,2,0,Detached,"$225,000.00","$220,000.00",12,Yes,0,0-.25 Acres,0.98,NC,"2804 Leicester Court,Apex,NC,27539",35.6442929,-78.73577519999999
117,2196681,CLOSED,114 N Hughes Street,Apex,27502-1738,6/22/2018,Not in a Subdivision,"1,076",1901,2,1,0,Detached,"$205,000.00","$220,000.00",1,No,0,0-.25 Acres,1.07,NC,"114 N Hughes Street,Apex,NC,27502-1738",35.7304955,-78.8486255
118,2273483,CLOSED,2800 Glastonbury Road,Apex,27539,9/26/2019,Amherst,"1,272",1999,3,2,0,Detached,"$225,000.00","$220,000.00",5,,0,0-.25 Acres,0.98,NC,"2800 Glastonbury Road,Apex,NC,27539",35.6454955,-78.7346681
119,2251477,CLOSED,121 Cabana Drive,Apex,27539,6/6/2019,Sunset Hills,"1,260",2000,3,2,0,Detached,"$214,900.00","$220,000.00",4,Yes,0,0-.25 Acres,1.02,NC,"121 Cabana Drive,Apex,NC,27539",35.6840039,-78.8327122
120,2187559,CLOSED,4005 Bamburgh Lane,Apex,27539-7640,6/7/2018,Surry Point,"1,124",1982,3,2,0,Detached,"$215,000.00","$220,000.00",7,No,2,.51-.75 Acres,1.02,NC,"4005 Bamburgh Lane,Apex,NC,27539-7640",35.6834682,-78.7788996
121,2260473,CLOSED,601 Abraham Circle,Apex,27502,7/12/2019,Justice Heights,"1,081",1973,3,1,1,Detached,"$220,000.00","$220,000.00",5,No,0,0-.25 Acres,1.0,NC,"601 Abraham Circle,Apex,NC,27502",35.7273114,-78.8622348
122,2128732,CLOSED,313 Kelly West Drive,Apex,27502-4298,1/8/2018,Kelly West,"1,630",2003,3,2,0,Detached,"$237,000.00","$220,000.00",19,Yes,2,0-.25 Acres,0.93,NC,"313 Kelly West Drive,Apex,NC,27502-4298",35.7272538,-78.90032889999999
123,2217837,CLOSED,211 Milky Way Drive,Apex,27502-6545,11/14/2018,Sugarland Run,"1,206",1998,3,2,0,Detached,"$220,000.00","$220,550.00",3,Yes,0,0-.25 Acres,1.0,NC,"211 Milky Way Drive,Apex,NC,27502-6545",35.7246806,-78.8615623
124,2218064,CLOSED,105 Homestead Park Drive,Apex,27502,11/2/2018,Homestead Park,"1,244",1998,3,2,0,Detached,"$215,500.00","$221,000.00",5,Yes,0,0-.25 Acres,1.03,NC,"105 Homestead Park Drive,Apex,NC,27502",35.733978,-78.9007654
125,2226923,CLOSED,205 Grand Helton Court,Apex,27502,1/15/2019,Perry Farms,"1,121",1993,3,2,0,Detached,"$216,900.00","$222,000.00",5,No,0,0-.25 Acres,1.02,NC,"205 Grand Helton Court,Apex,NC,27502",35.7205562,-78.8485759
126,2257222,CLOSED,8129 Deer Meadow Drive,Apex,27539,8/23/2019,Deerfield Park,"1,338",1978,3,2,0,Detached,"$225,000.00","$222,000.00",37,No,0,0-.25 Acres,0.99,NC,"8129 Deer Meadow Drive,Apex,NC,27539",35.6693387,-78.7328885
127,2264794,CLOSED,2732 Glastonbury Road,Apex,27539,8/26/2019,Amherst,"1,285",1999,3,2,0,Detached,"$222,000.00","$222,000.00",1,Yes,0,0-.25 Acres,1.0,NC,"2732 Glastonbury Road,Apex,NC,27539",35.6448422,-78.7344466
128,2285635,CLOSED,2713 Glastonbury Road,Apex,27539,12/5/2019,Amherst,"1,263",1999,3,2,0,Detached,"$222,500.00","$222,500.00",2,Yes,0,0-.25 Acres,1.0,NC,"2713 Glastonbury Road,Apex,NC,27539",35.6438971,-78.7351552
129,2289775,CLOSED,2800 Leicester Court,Apex,27539,1/29/2020,Amherst,"1,205",1998,3,2,0,Detached,"$223,000.00","$224,000.00",32,Yes,0,0-.25 Acres,1.0,NC,"2800 Leicester Court,Apex,NC,27539",35.6440863,-78.73581949999999
130,2319210,CLOSED,8416 Pierce Olive Road,Apex,27539,6/24/2020,Surry Point,"1,118",1980,3,2,0,Detached,"$215,000.00","$224,000.00",3,No,0,.51-.75 Acres,1.04,NC,"8416 Pierce Olive Road,Apex,NC,27539",35.6850779,-78.78257359999999
131,2247200,CLOSED,312 Cabana Drive,Apex,27539,5/28/2019,Sunset Hills,"1,446",2001,4,2,0,Detached,"$225,000.00","$225,000.00",8,Yes,1,.26-.5 Acres,1.0,NC,"312 Cabana Drive,Apex,NC,27539",35.6857461,-78.8319601
132,2172688,CLOSED,600 Longton Hall Court,Apex,27502,2/5/2018,Amherst,"1,590",1998,3,2,1,Detached,"$225,000.00","$225,000.00",0,Yes,1,0-.25 Acres,1.0,NC,"600 Longton Hall Court,Apex,NC,27502",35.7333638,-78.86398609999999
133,2163792,CLOSED,204 Hollyhock Lane,Apex,27539,2/22/2018,Sunset Hills,"1,550",1998,3,2,0,Detached,"$225,000.00","$225,000.00",32,Yes,2,0-.25 Acres,1.0,NC,"204 Hollyhock Lane,Apex,NC,27539",35.6826559,-78.8273145
134,2240762,CLOSED,4421 Mannsfield Court,Apex,27539,4/25/2019,Mannsfield,"1,301",1996,3,2,0,Detached,"$219,900.00","$225,000.00",3,No,0,.51-.75 Acres,1.02,NC,"4421 Mannsfield Court,Apex,NC,27539",35.6560391,-78.74454329999999
135,2311300,CLOSED,5720 Carriagehouse Court,Apex,27539,5/4/2020,Carriage Village,"1,281",1984,3,2,0,Detached,"$225,000.00","$225,000.00",4,No,0,.76-.99 Acres,1.0,NC,"5720 Carriagehouse Court,Apex,NC,27539",35.6706867,-78.740735
136,2215444,CLOSED,105 Breezemere Court,Apex,27502,10/31/2018,Homestead Park,"1,124",1998,3,2,0,Detached,"$225,000.00","$225,000.00",4,Yes,0,0-.25 Acres,1.0,NC,"105 Breezemere Court,Apex,NC,27502",35.734897,-78.902486
137,2190323,CLOSED,2629 Thurrock Drive,Apex,27539,7/9/2018,Amherst,"1,274",1999,3,2,0,Detached,"$229,000.00","$225,000.00",1,Yes,0,0-.25 Acres,0.98,NC,"2629 Thurrock Drive,Apex,NC,27539",35.6426847,-78.7346681
138,2272066,CLOSED,313 Cabana Drive,Apex,27539,10/22/2019,Sunset Hills,"1,644",2001,3,2,1,Detached,"$225,000.00","$225,000.00",32,,1,0-.25 Acres,1.0,NC,"313 Cabana Drive,Apex,NC,27539",35.6859015,-78.83226979999999
139,2215618,CLOSED,4825 Morecambe Way,Apex,27539,10/31/2018,Amherst,"1,258",1998,3,2,0,Detached,"$224,900.00","$225,000.00",5,,0,0-.25 Acres,1.0,NC,"4825 Morecambe Way,Apex,NC,27539",35.6440475,-78.7367495
140,2317588,CLOSED,2832 Glastonbury Road,Apex,27539-8634,7/7/2020,Amherst,"1,265",1998,3,2,0,Detached,"$223,900.00","$225,000.00",2,Yes,0,0-.25 Acres,1.0,NC,"2832 Glastonbury Road,Apex,NC,27539-8634",35.6466031,-78.73612949999999
141,2337475,CLOSED,8000 Everard Court,Apex,27539,9/30/2020,Bayfield Run,"1,097",1989,3,2,0,Detached,"$225,000.00","$225,000.00",17,No,0,.51-.75 Acres,1.0,NC,"8000 Everard Court,Apex,NC,27539",35.6742101,-78.7307266
142,2203070,CLOSED,4301 Glen Arbor Drive,Apex,27539,7/23/2018,Glen Arbor,"1,432",1992,3,2,0,Detached,"$220,000.00","$225,000.00",0,,1,.51-.75 Acres,1.02,NC,"4301 Glen Arbor Drive,Apex,NC,27539",35.6583446,-78.7305494
143,2199238,CLOSED,2804 ringgold Drive,Apex,27539,8/22/2018,Glendale,"1,535",1979,3,2,0,Detached,"$225,000.00","$225,000.00",8,,0,.51-.75 Acres,1.0,NC,"2804 ringgold Drive,Apex,NC,27539",35.6567918,-78.7324095
144,2328567,CLOSED,100 Thorncrest Drive,Apex,27539,8/6/2020,Sunset Hills,"1,409",2001,3,2,0,Detached,"$224,900.00","$225,000.00",0,,0,0-.25 Acres,1.0,NC,"100 Thorncrest Drive,Apex,NC,27539",35.6826871,-78.8312522
145,2164442,CLOSED,238 Alston Road,Apex,27523-5632,3/1/2018,Not in a Subdivision,"1,993",1977,4,2,1,Detached,"$225,000.00","$225,000.00",8,No,2,1-2.9 Acres,1.0,NC,"238 Alston Road,Apex,NC,27523-5632",35.7680311,-78.99354989999999
146,2235207,CLOSED,104 Weeping Oak Court,Apex,27539,3/25/2019,Sunset Hills,"1,512",2001,3,2,1,Detached,"$244,900.00","$226,000.00",21,Yes,1,.26-.5 Acres,0.92,NC,"104 Weeping Oak Court,Apex,NC,27539",35.6835874,-78.8273588
147,2190191,CLOSED,2701 Thurrock Drive,Apex,27539,7/6/2018,Amherst,"1,684",1992,3,2,0,Detached,"$220,000.00","$226,000.00",3,Yes,1,0-.25 Acres,1.03,NC,"2701 Thurrock Drive,Apex,NC,27539",35.6427208,-78.73519950000001
148,2164662,CLOSED,942 Homestead Park Drive,Apex,27502,2/16/2018,Homestead Park,"1,150",1999,3,2,0,Detached,"$235,000.00","$226,000.00",4,Yes,1,0-.25 Acres,0.96,NC,"942 Homestead Park Drive,Apex,NC,27502",35.7351785,-78.90337889999999
149,2294340,CLOSED,1917 Kelly Glen Drive,Apex,27502-5295,3/10/2020,Kelly Glen,"1,491",1997,3,2,0,Detached,"$205,000.00","$226,012.00",14,,2,0-.25 Acres,1.1,NC,"1917 Kelly Glen Drive,Apex,NC,27502-5295",35.72482060000001,-78.8898557
150,2271915,CLOSED,2840 Thurrock Drive,Apex,27539,9/23/2019,Amherst,"1,382",1989,3,2,0,Detached,"$235,000.00","$227,000.00",5,,0,0-.25 Acres,0.97,NC,"2840 Thurrock Drive,Apex,NC,27539",35.6454492,-78.73880799999999
151,2258406,CLOSED,2605 New Oxford Drive,Apex,27539,6/24/2019,Brighton Woods,"1,206",1987,3,2,0,Detached,"$220,000.00","$227,000.00",2,No,1,.51-.75 Acres,1.03,NC,"2605 New Oxford Drive,Apex,NC,27539",35.6552596,-78.72957509999999
152,2189697,CLOSED,4809 Morecambe Way,Apex,27539,6/18/2018,Amherst,"1,684",1998,3,2,1,Detached,"$220,000.00","$227,500.00",2,Yes,1,.26-.5 Acres,1.03,NC,"4809 Morecambe Way,Apex,NC,27539",35.6447609,-78.73581949999999
153,2190436,CLOSED,205 Cabana Drive,Apex,27539,6/21/2018,Sunset Hills,"1,505",2002,3,2,1,Detached,"$225,000.00","$227,500.00",4,Yes,1,0-.25 Acres,1.01,NC,"205 Cabana Drive,Apex,NC,27539",35.6844593,-78.8326237
154,2181467,CLOSED,1210 Canterbury Brook Lane,Apex,27502,5/16/2018,Lexington,"1,692",1996,3,2,1,Detached,"$225,000.00","$227,500.00",2,Yes,1,0-.25 Acres,1.01,NC,"1210 Canterbury Brook Lane,Apex,NC,27502",35.7126674,-78.855801
155,2171288,CLOSED,207 Hollyhock Lane,Apex,27539,4/10/2018,Sunset Hills,"1,550",1999,3,2,1,Detached,"$230,000.00","$227,500.00",27,Yes,2,0-.25 Acres,0.99,NC,"207 Hollyhock Lane,Apex,NC,27539",35.6830071,-78.8270058
156,2239380,CLOSED,304 Homestead Park Drive,Apex,27502,3/28/2019,Homestead Park,"1,266",1998,3,2,0,Detached,"$228,000.00","$228,000.00",11,Yes,1,0-.25 Acres,1.0,NC,"304 Homestead Park Drive,Apex,NC,27502",35.7341556,-78.90188169999999
157,2268445,CLOSED,708 Aladdin Circle,Apex,27502,12/19/2019,Perry Village,"1,250",1994,3,2,0,Detached,"$234,900.00","$228,000.00",110,No,0,0-.25 Acres,0.97,NC,"708 Aladdin Circle,Apex,NC,27502",35.7226357,-78.848924
158,2223665,CLOSED,204 Windcap Drive,Apex,27539-6940,2/4/2019,Sunset Hills,"1,482",1999,4,2,0,Detached,"$235,000.00","$228,000.00",17,Yes,1,0-.25 Acres,0.97,NC,"204 Windcap Drive,Apex,NC,27539-6940",35.6836525,-78.83120799999999
159,2246102,CLOSED,704 Homestead Park Drive,Apex,27502,5/31/2019,Homestead Park,"1,514",2000,4,2,0,Detached,"$238,000.00","$228,500.00",6,,1,0-.25 Acres,0.96,NC,"704 Homestead Park Drive,Apex,NC,27502",35.7355952,-78.9060374
160,2322906,CLOSED,404 E Chatham Street,Apex,27502,7/23/2020,Not in a Subdivision,"1,380",1940,2,2,0,Detached,"$239,000.00","$229,000.00",6,,0,.26-.5 Acres,0.96,NC,"404 E Chatham Street,Apex,NC,27502",35.7288319,-78.8474878
161,2272828,CLOSED,4825 Morecambe Way,Apex,27539,11/8/2019,Amherst,"1,260",1998,3,2,0,Detached,"$228,000.00","$229,000.00",22,Yes,0,0-.25 Acres,1.0,NC,"4825 Morecambe Way,Apex,NC,27539",35.6440475,-78.7367495
162,2287333,CLOSED,7837 Littleman Lane,Apex,27539-6305,12/12/2019,Summercrest,"1,198",1992,3,2,0,Detached,"$229,500.00","$229,500.00",1,No,0,.76-.99 Acres,1.0,NC,"7837 Littleman Lane,Apex,NC,27539-6305",35.7046721,-78.8058981
163,2311022,CLOSED,4024 Bamburgh Lane,Apex,27539,6/29/2020,Surry Point,"1,121",1983,3,2,0,Detached,"$219,900.00","$229,900.00",1,No,0,.51-.75 Acres,1.05,NC,"4024 Bamburgh Lane,Apex,NC,27539",35.6840081,-78.78195389999999
164,2314292,CLOSED,306 Stonecreek Drive,Apex,27539-5383,5/27/2020,Sunset Hills,"1,220",1998,3,2,0,Detached,"$228,000.00","$230,000.00",11,Yes,2,.26-.5 Acres,1.01,NC,"306 Stonecreek Drive,Apex,NC,27539-5383",35.6827312,-78.8276685
165,2266353,CLOSED,1924 Kelly Glen Drive,Apex,27502,9/10/2019,Kelly Glen,"1,604",1997,4,2,1,Detached,"$239,900.00","$230,000.00",50,Yes,1,.26-.5 Acres,0.96,NC,"1924 Kelly Glen Drive,Apex,NC,27502",35.7244896,-78.8890156
166,2267387,CLOSED,205 Lindell Drive,Apex,27539,9/20/2019,Sunset Hills,"1,500",1998,3,2,1,Detached,"$235,000.00","$230,000.00",13,Yes,2,0-.25 Acres,0.98,NC,"205 Lindell Drive,Apex,NC,27539",35.682144,-78.8258768
167,2247365,CLOSED,5413 Lower Creek Court,Apex,27539,5/20/2019,Deerfield Park,"1,469",1988,3,2,0,Detached,"$228,000.00","$230,000.00",1,,0,.51-.75 Acres,1.01,NC,"5413 Lower Creek Court,Apex,NC,27539",35.669779,-78.7324538
168,2255846,CLOSED,8108 Deer Meadow Drive,Apex,27539-8321,8/15/2019,Deerfield Park,"1,504",1978,3,2,0,Detached,"$225,000.00","$230,000.00",12,No,0,.51-.75 Acres,1.02,NC,"8108 Deer Meadow Drive,Apex,NC,27539-8321",35.6706759,-78.7334724
169,2294363,CLOSED,313 Evening Star Drive,Apex,27502,1/30/2020,Homestead Park,"1,144",1998,3,2,0,Detached,"$220,000.00","$230,000.00",4,Yes,0,0-.25 Acres,1.05,NC,"313 Evening Star Drive,Apex,NC,27502",35.7375157,-78.9008649
170,2300748,CLOSED,4829 Basildon Court,Apex,27539,3/5/2020,Amherst,"1,572",2005,3,2,1,Detached,"$230,000.00","$231,000.00",6,Yes,0,0-.25 Acres,1.0,NC,"4829 Basildon Court,Apex,NC,27539",35.6458569,-78.73726979999999
171,2323711,CLOSED,104 Lazy Days Court,Apex,27502,7/20/2020,Homestead Park,972,1997,2,2,0,Detached,"$225,000.00","$231,000.00",3,Yes,0,0-.25 Acres,1.03,NC,"104 Lazy Days Court,Apex,NC,27502",35.7337442,-78.9014916
172,2315053,CLOSED,106 Sweet Tart Lane,Apex,27502,6/29/2020,Sugarland Run,"1,140",1998,3,2,0,Detached,"$235,000.00","$231,000.00",33,,0,0-.25 Acres,0.98,NC,"106 Sweet Tart Lane,Apex,NC,27502",35.7237779,-78.86239379999999
173,2202342,CLOSED,2905 Sawyers Mill Drive,Apex,27539,8/8/2018,Sawyers Mill,"1,876",2001,3,2,1,Detached,"$224,900.00","$231,000.00",2,Yes,1,0-.25 Acres,1.03,NC,"2905 Sawyers Mill Drive,Apex,NC,27539",35.6528589,-78.741665
174,2224431,CLOSED,309 Center Park Way,Apex,27502,12/28/2018,Center Parkway,"1,181",1995,3,2,0,Detached,"$240,000.00","$233,000.00",2,No,0,0-.25 Acres,0.97,NC,"309 Center Park Way,Apex,NC,27502",35.7312305,-78.8443028
175,2277136,CLOSED,1005 Dual Parks Road,Apex,27502,10/22/2019,Bradley Park,"1,479",2002,3,2,1,Detached,"$240,000.00","$234,000.00",7,Yes,1,0-.25 Acres,0.98,NC,"1005 Dual Parks Road,Apex,NC,27502",35.7165592,-78.8541228
176,2335139,CLOSED,104 Sweet Tart Lane,Apex,27502,9/9/2020,Sugarland Run,"1,063",1998,3,2,0,Detached,"$225,000.00","$234,800.00",2,,1,0-.25 Acres,1.04,NC,"104 Sweet Tart Lane,Apex,NC,27502",35.7237299,-78.86223729999999
177,2326748,CLOSED,2636 Thurrock Drive,Apex,27539,8/6/2020,Amherst,"1,272",1992,3,2,0,Detached,"$229,990.00","$234,900.00",2,Yes,2,0-.25 Acres,1.02,NC,"2636 Thurrock Drive,Apex,NC,27539",35.6431891,-78.7348009
178,2274391,CLOSED,4812 Basildon Court,Apex,27539,10/7/2019,Amherst,"1,468",2000,3,2,0,Detached,"$235,000.00","$235,000.00",4,,0,0-.25 Acres,1.0,NC,"4812 Basildon Court,Apex,NC,27539",35.6465552,-78.7378566
179,2177388,CLOSED,308 Milky Way Drive,Apex,27502,4/20/2018,Sugarland Run,"1,625",1998,4,2,1,Detached,"$235,000.00","$235,000.00",3,Yes,0,0-.25 Acres,1.0,NC,"308 Milky Way Drive,Apex,NC,27502",35.7245908,-78.8625265
180,2220577,CLOSED,7809 Stephenson Road,Apex,27539,11/14/2018,Not in a Subdivision,"1,896",1994,4,2,0,Detached,"$215,000.00","$235,000.00",3,,2,1-2.9 Acres,1.09,NC,"7809 Stephenson Road,Apex,NC,27539",35.7035796,-78.8046641
181,2295763,CLOSED,2038 Englewood Drive,Apex,27539-8340,3/16/2020,Englewood Forest,"1,303",1979,3,2,0,Detached,"$225,000.00","$235,000.00",5,,1,.51-.75 Acres,1.04,NC,"2038 Englewood Drive,Apex,NC,27539-8340",35.6919621,-78.7491484
182,2190889,CLOSED,1702 Grand Barton Court,Apex,27502,6/29/2018,Kelly Glen,"2,028",1997,4,2,1,Detached,"$240,000.00","$235,000.00",9,Yes,1,.76-.99 Acres,0.98,NC,"1702 Grand Barton Court,Apex,NC,27502",35.7289101,-78.8923283
183,2278160,CLOSED,404 Kinship Lane,Apex,27502,10/1/2019,Hollands Crossing,"1,200",1998,3,2,0,Detached,"$240,000.00","$235,000.00",6,,2,0-.25 Acres,0.98,NC,"404 Kinship Lane,Apex,NC,27502",35.7229291,-78.90851080000002
184,2202357,CLOSED,205 Sunshine Crest Court,Apex,27539,8/22/2018,Sunset Hills,"1,705",2001,4,2,1,Detached,"$248,500.00","$235,000.00",1,,2,0-.25 Acres,0.95,NC,"205 Sunshine Crest Court,Apex,NC,27539",35.6852219,-78.83041159999999
185,2323689,CLOSED,4028 St Edmunds Lane,Apex,27539-9790,7/15/2020,Surry Point,"1,136",1984,3,2,0,Detached,"$225,000.00","$235,000.00",3,No,0,.51-.75 Acres,1.04,NC,"4028 St Edmunds Lane,Apex,NC,27539-9790",35.6870354,-78.7809801
186,2168324,CLOSED,314 N Mason Street,Apex,27502,3/12/2018,Not in a Subdivision,"1,400",1949,3,1,1,Detached,"$240,000.00","$235,000.00",2,No,0,.51-.75 Acres,0.98,NC,"314 N Mason Street,Apex,NC,27502",35.73202029999999,-78.8455414
187,2217662,CLOSED,318 Glaston Court,Apex,27502,11/13/2018,Perry Hills,"1,481",2000,3,2,1,Detached,"$229,500.00","$235,000.00",6,Yes,0,0-.25 Acres,1.02,NC,"318 Glaston Court,Apex,NC,27502",35.72090379999999,-78.8541925
188,2230548,CLOSED,302 Hinton Street,Apex,27502,1/31/2019,Not in a Subdivision,"1,257",1959,3,1,0,Detached,"$249,900.00","$235,000.00",8,,0,.26-.5 Acres,0.94,NC,"302 Hinton Street,Apex,NC,27502",35.7343371,-78.85500739999999
189,2175340,CLOSED,1705 KELLY GLEN Drive,Apex,27502,4/2/2018,Kelly Glen,"1,447",1996,3,2,1,Detached,"$229,999.00","$235,000.00",3,,0,0-.25 Acres,1.02,NC,"1705 KELLY GLEN Drive,Apex,NC,27502",35.7288852,-78.8932028
190,2279189,CLOSED,503 Homestead Park Drive,Apex,27502-4438,11/15/2019,Homestead Park,"1,266",2000,3,2,0,Detached,"$240,000.00","$235,000.00",3,,1,0-.25 Acres,0.98,NC,"503 Homestead Park Drive,Apex,NC,27502-4438",35.7349509,-78.9040922
191,2302235,CLOSED,4424 Mannsfield Court,Apex,27539,3/23/2020,Mannsfield,"1,298",1996,3,2,0,Detached,"$229,900.00","$235,500.00",1,No,0,.51-.75 Acres,1.02,NC,"4424 Mannsfield Court,Apex,NC,27539",35.65597940000001,-78.74525179999999
192,2316517,CLOSED,712 Homestead Park Drive,Apex,27502-4449,6/23/2020,Homestead Park,980,1999,2,2,0,Detached,"$239,900.00","$235,900.00",29,Yes,1,0-.25 Acres,0.98,NC,"712 Homestead Park Drive,Apex,NC,27502-4449",35.7361488,-78.9062955
193,2242278,CLOSED,212 Perry Farms Drive,Apex,27502,4/16/2019,Perry Farms,"1,250",1991,3,2,0,Detached,"$224,900.00","$236,000.00",5,No,0,0-.25 Acres,1.05,NC,"212 Perry Farms Drive,Apex,NC,27502",35.7210493,-78.8480628
194,2309414,CLOSED,108 Sparta Lane,Apex,27502-1223,6/5/2020,Perry Hills,"1,450",1999,3,2,1,Detached,"$242,000.00","$236,000.00",44,Yes,0,0-.25 Acres,0.98,NC,"108 Sparta Lane,Apex,NC,27502-1223",35.7197483,-78.8544324
195,2193655,CLOSED,1042 Dual Parks Road,Apex,27502,6/29/2018,Bradley Terrace,"1,410",2005,3,2,0,Detached,"$228,000.00","$236,000.00",4,Yes,1,0-.25 Acres,1.04,NC,"1042 Dual Parks Road,Apex,NC,27502",35.7152438,-78.8544544
196,2182293,CLOSED,8601 Manns Loop Road,Apex,27539,5/22/2018,Not in a Subdivision,"1,498",1976,3,2,0,Detached,"$229,900.00","$236,000.00",10,No,0,.51-.75 Acres,1.03,NC,"8601 Manns Loop Road,Apex,NC,27539",35.6573222,-78.7474215
197,2172974,CLOSED,207 Cabana Drive,Apex,27539-6956,3/21/2018,Sunset Hills,"1,691",2002,3,2,1,Detached,"$229,900.00","$236,500.00",2,Yes,1,0-.25 Acres,1.03,NC,"207 Cabana Drive,Apex,NC,27539-6956",35.6846279,-78.8326237
198,2184745,CLOSED,909 Homestead Park Drive,Apex,27502,5/25/2018,Homestead Park,"1,228",1999,3,2,1,Detached,"$232,300.00","$236,900.00",5,Yes,1,0-.25 Acres,1.02,NC,"909 Homestead Park Drive,Apex,NC,27502",35.7371551,-78.9037827
199,2187858,CLOSED,612 Kinship Lane,Apex,27502,6/4/2018,Hollands Crossing,"1,305",1997,3,2,0,Detached,"$227,000.00","$237,000.00",2,Yes,1,0-.25 Acres,1.04,NC,"612 Kinship Lane,Apex,NC,27502",35.722556,-78.9112535
200,2343057,CLOSED,209 Thorncrest Drive,Apex,27539-5397,10/26/2020,Sunset Hills,"1,278",1999,3,2,0,Detached,"$239,900.00","$237,000.00",4,Yes,1,0-.25 Acres,0.99,NC,"209 Thorncrest Drive,Apex,NC,27539-5397",35.6836562,-78.829921
