MLS #,Status,Address,City,Zip,Closing Date,Subdivision,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property Type,List Price,Sold Price,Days On Market,HOA Y/N,Garage,Acres,Sold Price/List Price
2321559,CLOSED,3020 Kildaire Dairy Way,Apex,27539,5/27/2020,The Courtyards at Kildaire Farms,"2,053",2020,2,2,0,Detached,"$530,740.00","$530,740.00",0,Yes,2,0-.25 Acres,1.00
2258771,CLOSED,4137 Cool Oaks Drive,Apex,27523,11/27/2019,Woodhall,"2,123",2019,3,2,1,Detached,"$530,884.00","$530,884.00",0,Yes,2,.26-.5 Acres,1.00
2227525,CLOSED,258 Fishburn Drive,Apex,27523,6/28/2019,Crestmont,"3,243",2019,5,4,0,Detached,"$531,000.00","$531,000.00",0,Yes,2,0-.25 Acres,1.00
2212224,CLOSED,1405 Barn Door Drive,Apex,27502,5/1/2019,Smith Farm,"3,342",2019,5,4,0,Detached,"$531,100.00","$531,100.00",0,Yes,2,.26-.5 Acres,1.00
2313410,CLOSED,3041 Kildaire Dairy Way,Apex,27539,6/30/2020,The Courtyards at Kildaire Farms,"2,575",2020,3,3,0,Detached,"$509,365.00","$531,160.00",0,Yes,2,0-.25 Acres,1.04
2285402,CLOSED,3057 Mavisbank Circle,Apex,27502,9/11/2019,Buckhorn Preserve,"3,494",2019,4,4,0,Detached,"$531,225.00","$531,225.00",0,Yes,2,0-.25 Acres,1.00
2178080,CLOSED,104 W Ferrell Road,Apex,27523,8/29/2018,Woodhall,"3,126",2018,3,3,1,Detached,"$531,275.00","$531,275.00",0,Yes,2,.26-.5 Acres,1.00
2292927,CLOSED,1228 Lowland Street,Apex,27523,8/11/2020,Sweetwater,"3,116",2020,4,3,0,Detached,"$536,795.00","$531,795.00",0,Yes,3,0-.25 Acres,0.99
2268616,CLOSED,3068 Portland Avenue,Apex,27502,8/26/2019,Saddlebrook,"3,520",2019,4,4,1,Detached,"$530,000.00","$531,927.00",0,Yes,2,0-.25 Acres,1.00
2293069,CLOSED,730 Orange Oak Lane,Apex,27523,8/6/2020,Oak Pointe,"3,454",2020,5,4,0,Detached,"$539,990.00","$532,000.00",0,Yes,2,0-.25 Acres,0.99
2126780,CLOSED,1001 St Cloud Loop,Apex,27523,3/21/2019,Woodhall,"3,126",2019,3,3,0,Detached,"$532,000.00","$532,000.00",0,Yes,2,.26-.5 Acres,1.00
2338017,CLOSED,1623 Salem Village Drive,Apex,27502,9/30/2020,Salem Village,"3,488",2014,5,3,0,Detached,"$525,000.00","$532,000.00",3,,3,0-.25 Acres,1.01
2166968,CLOSED,1880 Woodall Crest Drive,Apex,27502,10/30/2018,Woodall Estates,"3,500",2018,3,4,0,Detached,"$532,064.00","$532,064.00",0,Yes,2,0-.25 Acres,1.00
2160458,CLOSED,2820 Rileys Pond Drive,Apex,27502,5/4/2018,Rileys Pond,"2,916",2017,5,3,0,Detached,"$532,205.00","$532,205.00",0,Yes,2,0-.25 Acres,1.00
2224624,CLOSED,317 Harmony Creek Place,Apex,27540,4/24/2019,Woodcreek,"4,134",2018,5,4,1,Detached,"$532,206.00","$532,206.00",0,Yes,2,.26-.5 Acres,1.00
2203557,CLOSED,1176 St Cloud Loop,Apex,27523,12/21/2018,Woodhall,"3,056",2018,3,2,1,Detached,"$497,690.00","$532,298.00",0,Yes,2,.26-.5 Acres,1.07
2271337,CLOSED,616 Vine Pond Court,Apex,27523,10/24/2019,The Preserve at White Oak Creek,"2,928",2019,5,4,0,Detached,"$532,387.00","$532,387.00",0,Yes,2,0-.25 Acres,1.00
2317112,CLOSED,2100 Bradford Mill Court,Apex,27539,4/30/2020,The Courtyards at Kildaire Farms,"2,468",2020,3,3,0,Detached,"$532,465.00","$532,465.00",0,Yes,2,0-.25 Acres,1.00
2292373,CLOSED,4048 Summer Brook Drive,Apex,27539,3/16/2020,Jamison Park,"3,816",2004,4,4,1,Detached,"$549,900.00","$532,500.00",55,Yes,2,.51-.75 Acres,0.97
2282521,CLOSED,5632 Lockley Road,Apex,27539,3/23/2020,Woodcreek,"3,298",2019,5,4,1,Detached,"$532,684.00","$532,684.00",0,Yes,2,.51-.75 Acres,1.00
2149218,CLOSED,1909 Metta Mill Lane,Apex,27502,5/14/2018,Woodall Estates,"3,420",2017,5,4,0,Detached,"$532,944.00","$532,944.00",0,,2,0-.25 Acres,1.00
2328741,CLOSED,105 Kellyridge Drive,Apex,27502,9/1/2020,Abbington,"3,337",2004,5,3,1,Detached,"$535,000.00","$533,000.00",4,Yes,2,.26-.5 Acres,1.00
2190409,CLOSED,1100 Olive Chapel Road,Apex,27502,7/12/2018,Olive Chapel Farms,"2,515",1991,4,3,0,Detached,"$550,000.00","$533,000.00",1,,2,3-5.9 Acres,0.97
2208499,CLOSED,1709 Venezia Way,Apex,27502,10/30/2018,Bella Casa,"3,411",2013,5,4,0,Detached,"$529,000.00","$533,000.00",29,Yes,2,0-.25 Acres,1.01
2326087,CLOSED,1602 Griffith Gate Court,Apex,27502,6/22/2020,Whitehall Village Reserve,"3,359",2020,5,4,0,Detached,"$533,442.00","$533,442.00",0,,2,0-.25 Acres,1.00
2192780,CLOSED,233 Preatonwood Drive,Apex,27539,7/18/2018,Woodcreek,"3,796",2016,5,5,0,Detached,"$529,900.00","$533,500.00",7,Yes,2,0-.25 Acres,1.01
2227141,CLOSED,1379 Gilwood Drive,Apex,27502,5/20/2019,Middleton,"3,127",2018,5,3,0,Detached,"$534,671.00","$533,641.00",0,Yes,2,0-.25 Acres,1.00
2338648,CLOSED,1524 Barn Door Drive,Apex,27502,9/29/2020,Smith Farm,"3,403",2019,5,5,0,Detached,"$529,930.00","$534,000.00",0,Yes,2,0-.25 Acres,1.01
2280965,CLOSED,1013 St Cloud Loop,Apex,27523,3/23/2020,Woodhall,"3,134",2020,3,3,0,Detached,"$534,032.00","$534,032.00",0,Yes,2,.26-.5 Acres,1.00
2318789,CLOSED,5636 Lockley Road,Apex,27539,8/31/2020,Woodcreek,"3,633",2020,5,4,1,Detached,"$534,201.00","$534,201.00",0,Yes,2,.26-.5 Acres,1.00
2264970,CLOSED,3157 Zebroid Way,Apex,27562,6/26/2020,Woodbury,"2,564",2020,3,2,1,Detached,"$374,900.00","$534,479.00",0,Yes,2,0-.25 Acres,1.43
2192158,CLOSED,208 Echo Creek Place,Apex,27539,11/14/2018,Woodcreek,"3,873",2015,5,5,0,Detached,"$537,900.00","$534,500.00",147,Yes,2,0-.25 Acres,0.99
2303809,CLOSED,1519 Bicknor Drive,Apex,27502,8/13/2020,Saddlebrook,"3,553",2020,4,3,0,Detached,"$518,392.00","$534,853.00",0,Yes,2,0-.25 Acres,1.03
2161017,CLOSED,3024 Sainsbury Way,Apex,27502,10/11/2018,Saddlebrook,"3,520",2017,4,4,1,Detached,"$534,900.00","$534,900.00",0,Yes,2,.26-.5 Acres,1.00
2146810,CLOSED,3013 Sainsbury Way,Apex,27502,7/18/2018,Saddlebrook,"3,621",2017,5,4,1,Detached,"$534,900.00","$534,900.00",0,Yes,2,0-.25 Acres,1.00
2200366,CLOSED,2217 Orchard Lake Drive,Apex,27539,2/22/2019,Senter Farm,"3,574",2018,4,4,0,Detached,"$534,900.00","$534,900.00",0,Yes,3,.51-.75 Acres,1.00
2199788,CLOSED,112 Briarfield Drive,Apex,27502-7007,9/21/2018,Seagroves Farm,"4,220",2013,5,5,0,Detached,"$540,000.00","$535,000.00",39,Yes,2,0-.25 Acres,0.99
2307863,CLOSED,120 Feathercrest Lane,Apex,27539,5/29/2020,Woodcreek,"3,814",2014,4,3,1,Detached,"$535,000.00","$535,000.00",1,Yes,3,0-.25 Acres,1.00
2333127,CLOSED,325 Canterwood Drive,Apex,27539,9/16/2020,Woodcreek,"3,145",2017,5,4,0,Detached,"$519,000.00","$535,000.00",2,Yes,2,.26-.5 Acres,1.03
2188413,CLOSED,200 Placid Creek Lane,Apex,27539,6/25/2018,Woodcreek,"4,041",2010,4,3,1,Detached,"$535,000.00","$535,000.00",6,Yes,3,.26-.5 Acres,1.00
2276235,CLOSED,2844 Spring Shade Road,Apex,27523,10/15/2019,Weddington,"3,099",2019,4,3,1,Detached,"$554,900.00","$535,000.00",0,Yes,3,0-.25 Acres,0.96
2311286,CLOSED,104 Beresford Drive,Apex,27539-5345,6/30/2020,Woodcreek,"3,450",2017,5,4,0,Detached,"$535,000.00","$535,000.00",35,Yes,2,.26-.5 Acres,1.00
2316875,CLOSED,2060 Pineola Bog Trail,Apex,27502,7/15/2020,Bella Casa,"3,908",2015,5,3,1,Detached,"$539,900.00","$535,000.00",5,Yes,2,0-.25 Acres,0.99
2199438,CLOSED,8529 Virgils Farm Road,Apex,27523,7/30/2018,Darlington Woods,"3,366",2018,5,3,0,Detached,"$549,990.00","$535,000.00",0,,2,0-.25 Acres,0.97
2123676,CLOSED,8524 Virgil Farm Road,Apex,27523,1/16/2018,Darlington Woods,"3,424",2017,5,4,0,Detached,"$559,000.00","$535,000.00",0,,2,0-.25 Acres,0.96
2311848,CLOSED,2507 Olive Chapel Road,Apex,27502-6788,6/25/2020,Not in a Subdivision,"3,184",1995,3,3,0,Detached,"$550,000.00","$535,000.00",10,No,3,1-2.9 Acres,0.97
2230917,CLOSED,1915 Firenza Drive,Apex,27502,6/3/2019,Bella Casa,"3,751",2014,6,4,0,Detached,"$539,000.00","$535,000.00",84,Yes,2,0-.25 Acres,0.99
2317709,CLOSED,2236 Madison Creek Drive,Apex,27502,8/3/2020,Madison,"3,300",2015,4,3,0,Detached,"$540,000.00","$535,000.00",48,,2,0-.25 Acres,0.99
2203280,CLOSED,7604 Hazelhurst Circle,Apex,27502,9/4/2018,Creek Bend,"2,601",1994,3,2,1,Detached,"$550,000.00","$535,000.00",10,No,2,3-5.9 Acres,0.97
2263284,CLOSED,4320 Willowdale Court,Apex,27539,8/30/2019,Hickory Creek,"3,592",2007,5,3,1,Detached,"$539,900.00","$535,000.00",39,Yes,3,1-2.9 Acres,0.99
2332523,CLOSED,1142 Bexley Hills Bend,Apex,27502-1886,10/8/2020,Whitehall,"3,291",2014,5,4,0,Detached,"$524,900.00","$535,000.00",3,Yes,2,0-.25 Acres,1.02
2224149,CLOSED,3212 High Lonesome Lane,Apex,27539,3/26/2019,Ivory Hills,"3,923",2004,4,3,1,Detached,"$549,900.00","$535,000.00",96,Yes,2,.51-.75 Acres,0.97
2324515,CLOSED,8125 Blue Needle Lane,Apex,27539,7/28/2020,The Park at Langston,"3,290",2005,4,3,0,Detached,"$525,000.00","$535,000.00",5,Yes,2,.26-.5 Acres,1.02
2298162,CLOSED,1404 Barn Door Drive,Apex,27502,8/21/2020,Smith Farm,"3,453",2019,5,4,0,Detached,"$535,135.00","$535,135.00",0,Yes,2,.26-.5 Acres,1.00
2282895,CLOSED,1100 Gloriosa Street,Apex,27523,10/17/2019,Sweetwater,"3,271",2019,4,3,1,Detached,"$535,225.00","$535,225.00",0,Yes,2,0-.25 Acres,1.00
2338909,CLOSED,3060 Kildaire Dairy Way,Apex,27539,8/21/2020,The Courtyards at Kildaire Farms,"1,888",2020,2,2,0,Detached,"$535,280.00","$535,280.00",0,Yes,2,0-.25 Acres,1.00
2231078,CLOSED,1136 Tringham Court,Apex,27502,8/12/2019,Abbey Run,"2,800",2019,5,4,0,Detached,"$530,271.00","$535,576.00",0,Yes,2,0-.25 Acres,1.01
2289387,CLOSED,719 Orange Oak Lane,Apex,27523,6/3/2020,Oak Pointe,"3,454",2020,5,4,0,Detached,"$548,755.00","$535,755.00",0,Yes,2,0-.25 Acres,0.98
2263006,CLOSED,420 Shatilla Lane,Apex,27523,9/27/2019,Greenmoor,"3,355",2019,5,4,1,Detached,"$544,900.00","$535,860.00",0,Yes,2,0-.25 Acres,0.98
2300774,CLOSED,2209 Jonagold Court,Apex,27539,7/20/2020,Senter Farm,"3,444",2020,4,4,0,Detached,"$534,539.00","$535,904.00",0,Yes,3,.51-.75 Acres,1.00
2291353,CLOSED,329 Quiet Rock Drive,Apex,27523,6/18/2020,Woodhall,"2,272",2020,3,2,1,Detached,"$507,991.00","$535,934.00",0,Yes,2,.26-.5 Acres,1.06
2311281,CLOSED,109 Painted Creek Way,Apex,27539,6/8/2020,Woodcreek,"3,474",2014,5,4,0,Detached,"$545,000.00","$536,000.00",25,Yes,2,.26-.5 Acres,0.98
2313972,CLOSED,137 Preatonwood Drive,Apex,27539,6/2/2020,Woodcreek,"3,959",2012,4,3,1,Detached,"$549,000.00","$536,000.00",7,Yes,3,.26-.5 Acres,0.98
2162955,CLOSED,2605 Winding Branch Trail,Apex,27523,1/19/2018,The Preserve at White Oak Creek,"3,784",2017,5,4,1,Detached,"$547,548.00","$536,121.00",0,Yes,2,0-.25 Acres,0.98
2270853,CLOSED,1536 Bicknor Drive,Apex,27502,3/10/2020,Saddlebrook,"3,618",2019,4,3,1,Detached,"$545,812.00","$536,312.00",0,Yes,2,0-.25 Acres,0.98
2250688,CLOSED,200 Victory Falls Drive,Apex,27540,7/16/2019,Woodcreek,"3,690",2018,5,4,1,Detached,"$536,480.00","$536,480.00",0,Yes,2,.26-.5 Acres,1.00
2298276,CLOSED,4808 Sunset Fairways Drive,Apex,27539,7/2/2020,Woodcreek,"4,062",2014,5,4,1,Detached,"$539,900.00","$536,500.00",86,Yes,3,0-.25 Acres,0.99
2216282,CLOSED,2998 Farmhouse Drive,Apex,27502,7/10/2019,Smith Farm,"3,454",2019,5,4,0,Detached,"$536,565.00","$536,565.00",0,Yes,2,.26-.5 Acres,1.00
2271331,CLOSED,620 Vine Pond Court,Apex,27523,10/17/2019,The Preserve at White Oak Creek,"2,928",2019,5,4,0,Detached,"$536,766.00","$536,776.00",0,Yes,2,0-.25 Acres,1.00
2261971,CLOSED,1016 St Cloud Loop,Apex,27523,12/16/2019,Woodhall,"3,126",2019,3,2,1,Detached,"$536,976.00","$536,976.00",0,Yes,2,.51-.75 Acres,1.00
2342179,CLOSED,4604 Sunset Fairways Drive,Apex,27539,10/19/2020,Woodcreek,"3,397",2016,5,4,0,Detached,"$530,000.00","$537,000.00",1,Yes,3,0-.25 Acres,1.01
2313122,CLOSED,541 Parlier Drive,Apex,27523,6/25/2020,Greenmoor,"3,044",2020,5,4,0,Detached,"$548,059.00","$537,000.00",0,Yes,2,0-.25 Acres,0.98
2196975,CLOSED,140 Briarfield Drive,Apex,27502,7/12/2018,Seagroves Farm,"4,204",2008,5,3,1,Detached,"$538,000.00","$537,000.00",12,,2,0-.25 Acres,1.00
2294021,CLOSED,5628 Lockley Road,Apex,27539,8/5/2020,Woodcreek,"3,298",2020,5,4,1,Detached,"$537,104.00","$537,104.00",0,Yes,2,.51-.75 Acres,1.00
2140907,CLOSED,2942 Kenna Creek Bend,Apex,27502,4/23/2018,McKenzie Ridge,"3,569",2018,5,4,0,Detached,"$549,015.00","$537,106.00",0,Yes,2,0-.25 Acres,0.98
2270845,CLOSED,1520 Bicknor Drive,Apex,27502,1/10/2020,Saddlebrook,"3,618",2019,4,3,1,Detached,"$544,300.00","$537,384.00",0,Yes,2,0-.25 Acres,0.99
2256984,CLOSED,206 Chilcott Lane,Apex,27502,8/5/2019,Abbington,"3,411",2002,4,3,1,Detached,"$539,900.00","$537,500.00",8,Yes,2,.26-.5 Acres,1.00
2266087,CLOSED,109 Kentbury Lane,Apex,27502,8/13/2019,Abbington,"3,303",2003,4,3,1,Detached,"$535,000.00","$537,500.00",4,Yes,2,.26-.5 Acres,1.00
2258791,CLOSED,1705 Pointe Crossing,Apex,27523,4/8/2020,Oak Pointe,"3,243",2020,5,4,0,Detached,"$537,665.00","$537,665.00",0,Yes,2,0-.25 Acres,1.00
2334325,CLOSED,3028 Kildaire Dairy Way,Apex,27539,7/29/2020,The Courtyards at Kildaire Farms,"2,468",2020,3,3,0,Detached,"$537,679.00","$537,679.00",0,Yes,2,0-.25 Acres,1.00
2158300,CLOSED,2127 Vittorio Lane,Apex,27502,6/5/2018,Bella Casa,"3,602",2017,6,4,0,Detached,"$537,690.00","$537,690.00",0,Yes,2,0-.25 Acres,1.00
2161411,CLOSED,229 Fishburn Drive,Apex,27523,8/30/2018,Crestmont,"3,454",2018,5,4,0,Detached,"$537,954.00","$537,954.00",0,Yes,2,0-.25 Acres,1.00
2245210,CLOSED,5420 Merion Station Drive,Apex,27539,6/5/2019,Merion,"3,679",2006,3,3,0,Detached,"$550,000.00","$538,000.00",35,Yes,2,.26-.5 Acres,0.98
2193924,CLOSED,1625 Padstone Drive,Apex,27502,8/3/2018,Salem Village,"3,532",2014,5,4,0,Detached,"$549,000.00","$538,000.00",21,Yes,3,0-.25 Acres,0.98
2215793,CLOSED,2200 Madison Creek Drive,Apex,27502,10/15/2019,Madison,"3,456",2019,4,4,0,Detached,"$550,000.00","$538,000.00",0,Yes,2,.26-.5 Acres,0.98
2307336,CLOSED,4017 Cross Timber Lane,Apex,27539,5/8/2020,Blaney Farms,"4,230",2018,4,3,1,Detached,"$535,000.00","$538,000.00",18,Yes,3,.51-.75 Acres,1.01
2181862,CLOSED,2955 Macintosh Woods Drive,Apex,27502,7/31/2018,McKenzie Ridge,"3,883",1985,4,4,0,Detached,"$569,000.00","$538,000.00",54,,2,.26-.5 Acres,0.95
2155146,CLOSED,3035 Sainsbury Way,Apex,27502,11/15/2018,Saddlebrook,"3,618",2017,4,3,1,Detached,"$539,900.00","$538,186.00",0,Yes,2,.26-.5 Acres,1.00
2207604,CLOSED,312 Pink Azalea Court,Apex,27523,1/23/2019,Crestmont,"3,171",2018,5,3,0,Detached,"$538,285.00","$538,285.00",0,Yes,3,0-.25 Acres,1.00
2223983,CLOSED,201 Fishburn Drive,Apex,27523,8/15/2019,Crestmont,"3,428",2019,4,3,1,Detached,"$538,405.00","$538,405.00",0,Yes,2,0-.25 Acres,1.00
2330427,CLOSED,739 Orange Oak Lane,Apex,27523,7/11/2020,Oak Pointe,"3,454",2020,5,4,0,Detached,"$523,253.00","$538,405.00",0,Yes,2,0-.25 Acres,1.03
2207123,CLOSED,621 White Oak Pond Road,Apex,27523,12/17/2018,The Preserve at White Oak Creek,"3,779",2017,5,4,1,Detached,"$544,606.00","$538,500.00",0,Yes,2,.26-.5 Acres,0.99
2187695,CLOSED,1309 Gilwood Drive,Apex,27502,9/26/2018,Middleton,"3,723",2018,5,3,0,Detached,"$539,072.00","$538,892.00",0,Yes,2,0-.25 Acres,1.00
2161402,CLOSED,250 Fishburn Drive,Apex,27523,5/31/2018,Crestmont,"3,243",2018,5,4,0,Detached,"$538,959.00","$538,959.00",0,Yes,2,0-.25 Acres,1.00
2303080,CLOSED,200 Preatonwood Drive,Apex,27539,4/17/2020,Woodcreek,"3,459",2013,5,4,0,Detached,"$539,000.00","$539,000.00",3,Yes,3,.26-.5 Acres,1.00
2214084,CLOSED,1945 Metta Mill Lane,Apex,27502,1/28/2019,Woodall Estates,"3,454",2017,5,4,0,Detached,"$550,000.00","$539,000.00",0,Yes,2,0-.25 Acres,0.98
2190728,CLOSED,3233 Summer Oaks Drive,Apex,27539-68,8/3/2018,Summer Oaks,"4,257",2000,4,5,1,Detached,"$539,000.00","$539,000.00",40,No,4,.76-.99 Acres,1.00
2240141,CLOSED,428 Shatilla Lane,Apex,27523,4/12/2019,Greenmoor,"3,160",2019,5,4,0,Detached,"$539,040.00","$539,040.00",0,Yes,2,0-.25 Acres,1.00
2265028,CLOSED,3045 Mavisbank Circle,Apex,27539,3/2/2020,Buckhorn Preserve,"3,494",2019,4,4,0,Detached,"$539,265.00","$539,265.00",0,Yes,2,.26-.5 Acres,1.00
2217112,CLOSED,1318 Kirkstone Way,Apex,27502,3/29/2019,Middleton,"2,936",2018,5,4,0,Detached,"$539,403.00","$539,403.00",0,Yes,2,0-.25 Acres,1.00
2240300,CLOSED,116 Batsonwood Place,Apex,27540,7/31/2019,Woodcreek,"3,644",2019,5,4,1,Detached,"$547,509.00","$539,500.00",0,Yes,2,1-2.9 Acres,0.99
2173743,CLOSED,3453 South Pointe Drive,Apex,27539,2/28/2019,Fairview Park,"2,962",2018,4,2,1,Detached,"$539,700.00","$539,700.00",0,Yes,2,.26-.5 Acres,1.00
2216935,CLOSED,2830 Rileys Pond Drive,Apex,27540,12/14/2018,Rileys Pond,"3,472",2016,4,4,0,Detached,"$539,700.00","$539,700.00",0,Yes,3,0-.25 Acres,1.00
2247915,CLOSED,3044 Portland Avenue,Apex,27502,2/14/2020,Saddlebrook,"3,520",2018,4,4,1,Detached,"$539,900.00","$539,900.00",0,Yes,2,.26-.5 Acres,1.00
2249991,CLOSED,569 Spire Bend,Apex,27523,9/30/2019,Greenmoor,"3,476",2019,5,4,1,Detached,"$539,900.00","$539,900.00",0,Yes,2,0-.25 Acres,1.00
2305105,CLOSED,2309 Cider Crest Court,Apex,27539,9/18/2020,Senter Farm,"3,444",2020,4,4,0,Detached,"$539,900.00","$539,900.00",0,Yes,2,.51-.75 Acres,1.00
2289153,CLOSED,2075 Toad Hollow Trail,Apex,27502,7/29/2020,Toad Hollow,"2,865",2020,3,3,1,Detached,"$539,900.00","$539,900.00",0,Yes,3,0-.25 Acres,1.00
2251431,CLOSED,5104 Roswellcrest Court,Apex,27539,6/21/2019,The Park At West Lake,"3,989",2007,4,3,1,Detached,"$540,000.00","$540,000.00",3,Yes,3,.26-.5 Acres,1.00
2251492,CLOSED,3036 Portland Avenue,Apex,27502,8/30/2019,Saddlebrook,"3,618",2019,4,3,1,Detached,"$549,900.00","$540,000.00",0,Yes,2,0-.25 Acres,0.98
2188673,CLOSED,5109 Roswellcrest Court,Apex,27539,7/27/2018,The Park At West Lake,"3,916",2008,4,3,1,Detached,"$560,000.00","$540,000.00",27,Yes,2,.26-.5 Acres,0.96
2303414,CLOSED,8325 Henderson Road,Apex,27539-7453,4/9/2020,Belmont,"5,513",2013,5,4,1,Detached,"$535,000.00","$540,000.00",5,Yes,2,.26-.5 Acres,1.01
2258097,CLOSED,317 Victory Falls Drive,Apex,27539,12/19/2019,Woodcreek,"3,633",2019,5,4,1,Detached,"$545,000.00","$540,000.00",0,Yes,3,0-.25 Acres,0.99
2194742,CLOSED,2028 Patapsco Drive,Apex,27523,6/28/2018,Sutton Place,"4,280",2007,6,4,0,Detached,"$550,000.00","$540,000.00",5,Yes,2,0-.25 Acres,0.98
2217110,CLOSED,412 Rowanwood Way,Apex,27523,4/30/2019,Middleton,"3,083",2018,5,4,0,Detached,"$549,000.00","$540,000.00",0,Yes,2,0-.25 Acres,0.98
2314788,CLOSED,3228 Alphawood Drive,Apex,27539,7/9/2020,The Park at Langston,"3,611",2004,5,4,1,Detached,"$550,000.00","$540,000.00",43,Yes,3,.51-.75 Acres,0.98
2314261,CLOSED,100 Chilcott Lane,Apex,27502,7/10/2020,Abbington,"3,546",2001,5,4,0,Detached,"$540,000.00","$540,000.00",14,Yes,2,.26-.5 Acres,1.00
2219090,CLOSED,204 Crestmont Ridge Drive,Apex,27523,3/29/2019,Crestmont,"3,243",2017,5,4,0,Detached,"$549,990.00","$540,000.00",0,Yes,2,0-.25 Acres,0.98
2232383,CLOSED,308 Pink Azalea Court,Apex,27523,6/28/2019,Crestmont,"3,344",2019,5,4,0,Detached,"$550,000.00","$540,000.00",0,Yes,3,.26-.5 Acres,0.98
2278144,CLOSED,2926 Farmhouse Drive,Apex,27502,11/22/2019,Smith Farm,"3,484",2019,5,4,0,Detached,"$549,990.00","$540,000.00",0,Yes,2,.26-.5 Acres,0.98
2250768,CLOSED,105 Field Pine Way,Apex,27540,8/28/2019,Woodcreek,"3,315",2019,5,5,1,Detached,"$540,118.00","$540,118.00",0,Yes,3,.26-.5 Acres,1.00
2344897,CLOSED,770 Orange Oak Lane,Apex,27523,10/9/2020,Oak Pointe,"3,454",2020,5,4,0,Detached,"$540,190.00","$540,190.00",0,Yes,2,0-.25 Acres,1.00
2334355,CLOSED,745 Orange Oak Lane,Apex,27523,7/31/2020,Oak Pointe,"3,663",2020,5,5,0,Detached,"$540,280.00","$540,280.00",0,Yes,2,0-.25 Acres,1.00
2167928,CLOSED,237 Fishburn Drive,Apex,27523,6/27/2018,Crestmont,"3,243",2018,5,4,0,Detached,"$538,836.00","$540,336.00",0,Yes,2,0-.25 Acres,1.00
2261672,CLOSED,3424 South Pointe Drive,Apex,27539,5/20/2020,Fairview Park,"3,697",2019,5,3,1,Detached,"$539,900.00","$540,390.00",0,Yes,3,.26-.5 Acres,1.00
2222800,CLOSED,1340 Brown Velvet Lane,Apex,27523,10/17/2018,Sweetwater,"3,271",2017,4,3,1,Detached,"$540,615.00","$540,615.00",0,Yes,2,0-.25 Acres,1.00
2185203,CLOSED,1680 Mint River Drive,Apex,27502,6/14/2019,Woodall Estates,"4,120",2018,5,4,0,Detached,"$523,535.00","$540,625.00",0,,2,0-.25 Acres,1.03
2205272,CLOSED,400 Torwood Circle,Apex,27523,12/31/2018,Middleton,"3,107",2018,5,4,0,Detached,"$556,062.00","$540,691.00",0,Yes,2,0-.25 Acres,0.97
2298098,CLOSED,3237 Wishing Well Wynd,Apex,27502,9/18/2020,Smith Farm,"3,342",2020,5,4,0,Detached,"$541,030.00","$541,030.00",0,Yes,2,.26-.5 Acres,1.00
2291769,CLOSED,224 Mystic Pine Place,Apex,27539,6/29/2020,Woodcreek,"3,996",2019,5,4,1,Detached,"$550,236.00","$541,250.00",0,Yes,2,.26-.5 Acres,0.98
2282262,CLOSED,5652 Lockley Road,Apex,27539,2/25/2020,Woodcreek,"4,017",2019,4,4,1,Detached,"$540,686.00","$541,266.00",0,Yes,3,.26-.5 Acres,1.00
2162873,CLOSED,2601 Winding Branch Trail,Apex,27523,1/12/2018,The Preserve at White Oak Creek,"3,776",2017,5,4,1,Detached,"$557,890.00","$542,000.00",0,Yes,2,0-.25 Acres,0.97
2300758,CLOSED,3705 Wesley Ridge Drive,Apex,27539,4/9/2020,Jamison Park,"3,799",2001,4,4,1,Detached,"$550,000.00","$542,000.00",17,Yes,3,.51-.75 Acres,0.99
2288607,CLOSED,1049 St Cloud Loop,Apex,27523,5/15/2020,Woodhall,"2,942",2020,3,3,0,Detached,"$533,351.00","$542,523.00",0,Yes,2,.26-.5 Acres,1.02
2305394,CLOSED,5608 Lockley Road,Apex,27539,10/8/2020,Woodcreek,"3,298",2020,5,4,1,Detached,"$542,610.00","$542,610.00",0,Yes,2,.26-.5 Acres,1.00
2251995,CLOSED,3072 Portland Avenue,Apex,27502,8/29/2019,Saddlebrook,"3,520",2019,4,4,1,Detached,"$549,900.00","$542,900.00",0,Yes,2,0-.25 Acres,0.99
2275560,CLOSED,1117 Bexley Hills Bend,Apex,27502-1887,10/15/2019,Whitehall Manor,"3,891",2017,6,4,0,Detached,"$549,900.00","$543,000.00",16,Yes,2,0-.25 Acres,0.99
2137533,CLOSED,1731 Minley Way,Apex,27502,3/26/2018,Salem Village,"3,533",2017,5,4,0,Detached,"$543,020.00","$543,020.00",0,Yes,3,.26-.5 Acres,1.00
2314421,CLOSED,2860 Angelica Rose Way,Apex,27502,6/29/2020,Linden,"2,933",2020,4,3,0,Detached,"$543,141.00","$543,141.00",0,Yes,2,0-.25 Acres,1.00
2240086,CLOSED,416 Parlier Drive,Apex,27523,2/18/2019,Greenmoor,"3,474",2019,4,3,1,Detached,"$543,415.00","$543,415.00",0,Yes,2,0-.25 Acres,1.00
2224573,CLOSED,209 Mystic Pine Place,Apex,27540,6/28/2019,Woodcreek,"4,116",2018,5,5,1,Detached,"$545,000.00","$543,500.00",0,Yes,2,0-.25 Acres,1.00
2309686,CLOSED,489 Brook Pine Trail,Apex,27523,8/18/2020,Greenmoor,"3,476",2020,5,4,1,Detached,"$545,900.00","$543,900.00",0,Yes,2,0-.25 Acres,1.00
